timestamp,sequence,battery,flags,IMU-ch1,IMU-ch2,IMU-ch3,IMU-ch4,IMU-ch5,IMU-ch6,IMU-ch7,IMU-ch8,IMU-ch9
72817776469,15218,-2,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
72817847526,15219,-2,0,0.0055555556,0.0300000000,0.0477777778,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
72817851369,15220,-2,0,0.0000000000,-0.0088888889,0.0366666667,0.0000000000,0.0000000000,0.0000000000,-3.6100000000,-3.6300000000,-8.1900000000
72817883902,15221,-2,0,-0.0122222222,-0.0444444444,0.0444444444,0.0000000000,0.0000000000,0.0000000000,-3.5300000000,-3.5300000000,-8.0400000000
72817900225,15222,-2,0,-0.0133333333,-0.0377777778,0.0155555556,-0.3750000000,30.1250000000,25.3750000000,-3.4900000000,-3.5200000000,-7.8800000000
72817931517,15223,-2,0,-0.0166666667,-0.0233333333,-0.0011111111,-0.3750000000,30.1250000000,25.3750000000,-3.4800000000,-3.5300000000,-7.7500000000
72817960809,15224,-2,0,0.0000000000,0.0000000000,-0.0211111111,-0.3750000000,30.1250000000,25.3750000000,-3.4400000000,-3.5600000000,-7.9000000000
72817999170,15225,-2,0,0.0044444444,-0.0055555556,-0.0144444444,-0.3750000000,31.6250000000,25.7500000000,-3.4400000000,-3.6700000000,-8.0100000000
72818033988,15226,-2,0,0.0033333333,-0.0166666667,0.0044444444,-0.3750000000,31.6250000000,25.7500000000,-3.5000000000,-3.5600000000,-7.8700000000
72818059139,15227,-2,0,-0.0100000000,0.0000000000,0.0022222222,-0.3750000000,31.6250000000,25.7500000000,-3.4200000000,-3.5400000000,-7.8400000000
72818087647,15228,-2,0,-0.0066666667,0.0166666667,-0.0133333333,-0.3750000000,31.6250000000,25.7500000000,-3.4400000000,-3.5700000000,-7.9800000000
72818120222,15229,-2,0,-0.0233333333,0.0144444444,-0.0166666667,-0.3750000000,29.7500000000,26.5000000000,-3.5700000000,-3.7400000000,-7.9900000000
72818148916,15230,-2,0,-0.0200000000,-0.0033333333,0.0133333333,-0.3750000000,29.7500000000,26.5000000000,-3.5300000000,-3.7000000000,-8.0200000000
72818238961,15231,-2,0,-0.0233333333,-0.0044444444,0.0366666667,-0.3750000000,29.7500000000,26.5000000000,-3.4800000000,-3.7000000000,-7.9200000000
