timestamp,sequence,EEG-imp-ch1,EEG-imp-ch2,EEG-imp-ch3,EEG-imp-ch4,EEG-imp-ch5,EEG-imp-ch6,EEG-imp-ch7,EEG-imp-ch8,EEG-imp-ch9,EEG-imp-ch10,EEG-imp-ch11,EEG-imp-ch12,EEG-imp-ch13,EEG-imp-ch14,EEG-imp-ch15,EEG-imp-ch16
688054006246,24220,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688054029997,24221,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688054053752,24222,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688054100009,24223,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688054123512,24224,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688054149144,24225,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688054196984,24226,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688054219011,24227,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688054250225,24228,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688054276229,24229,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688054327371,24230,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688054348646,24231,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688054367725,24232,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688054405242,24233,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688054451442,24234,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688054460057,24235,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688054498695,24236,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688054553252,24237,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688054561476,24238,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688054601497,24239,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688054620717,24240,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688054649075,24241,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688054677659,24242,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688054714859,24243,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688054751495,24244,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688054775274,24245,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688054802824,24246,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688054852563,24247,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688054896263,24248,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688054900455,24249,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688054966395,24250,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688054976228,24251,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688054998145,24252,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688055026676,24253,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688055068695,24254,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688055090289,24255,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688055124899,24256,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688055147688,24257,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688055181461,24258,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688055227833,24259,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688055245510,24260,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688055280287,24261,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688055305364,24262,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688055345061,24263,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688055373718,24264,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688055401595,24265,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688055430118,24266,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688055464953,24267,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688055499048,24268,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688055525161,24269,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688055550325,24270,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688055605409,24271,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688055645155,24272,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688055656588,24273,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688055677624,24274,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688055719075,24275,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688055751731,24276,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688055774140,24277,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688055825222,24278,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688055851539,24279,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688055871580,24280,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688055901721,24281,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688055943889,24282,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688055970158,24283,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688055997510,24284,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688056026740,24285,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
