timestamp,sequence,battery,flags,Photodiode-ch1
688054006246,24220,-2,0,109677.4193548387
688054006246,24220,-2,0,12903.2258064516
688054006246,24220,-2,0,3225.8064516129
688054006246,24220,-2,0,3225.8064516129
688054006246,24220,-2,0,3225.8064516129
688054006246,24220,-2,0,3225.8064516129
688054006246,24220,-2,0,3225.8064516129
688054006246,24220,-2,0,3225.8064516129
688054029997,24221,-2,0,109677.4193548387
688054029997,24221,-2,0,12903.2258064516
688054029997,24221,-2,0,3225.8064516129
688054029997,24221,-2,0,3225.8064516129
688054029997,24221,-2,0,3225.8064516129
688054029997,24221,-2,0,3225.8064516129
688054029997,24221,-2,0,6451.6129032258
688054029997,24221,-2,0,3225.8064516129
688054053752,24222,-2,0,109677.4193548387
688054053752,24222,-2,0,12903.2258064516
688054053752,24222,-2,0,3225.8064516129
688054053752,24222,-2,0,3225.8064516129
688054053752,24222,-2,0,3225.8064516129
688054053752,24222,-2,0,3225.8064516129
688054053752,24222,-2,0,6451.6129032258
688054053752,24222,-2,0,3225.8064516129
688054100009,24223,-2,0,109677.4193548387
688054100009,24223,-2,0,12903.2258064516
688054100009,24223,-2,0,3225.8064516129
688054100009,24223,-2,0,3225.8064516129
688054100009,24223,-2,0,3225.8064516129
688054100009,24223,-2,0,3225.8064516129
688054100009,24223,-2,0,9677.4193548387
688054100009,24223,-2,0,3225.8064516129
688054123512,24224,-2,0,109677.4193548387
688054123512,24224,-2,0,12903.2258064516
688054123512,24224,-2,0,3225.8064516129
688054123512,24224,-2,0,3225.8064516129
688054123512,24224,-2,0,3225.8064516129
688054123512,24224,-2,0,3225.8064516129
688054123512,24224,-2,0,9677.4193548387
688054123512,24224,-2,0,6451.6129032258
688054149144,24225,-2,0,109677.4193548387
688054149144,24225,-2,0,12903.2258064516
688054149144,24225,-2,0,3225.8064516129
688054149144,24225,-2,0,3225.8064516129
688054149144,24225,-2,0,3225.8064516129
688054149144,24225,-2,0,3225.8064516129
688054149144,24225,-2,0,9677.4193548387
688054149144,24225,-2,0,6451.6129032258
688054196984,24226,-2,0,109677.4193548387
688054196984,24226,-2,0,12903.2258064516
688054196984,24226,-2,0,3225.8064516129
688054196984,24226,-2,0,3225.8064516129
688054196984,24226,-2,0,3225.8064516129
688054196984,24226,-2,0,3225.8064516129
688054196984,24226,-2,0,9677.4193548387
688054196984,24226,-2,0,3225.8064516129
688054219011,24227,-2,0,109677.4193548387
688054219011,24227,-2,0,12903.2258064516
688054219011,24227,-2,0,3225.8064516129
688054219011,24227,-2,0,3225.8064516129
688054219011,24227,-2,0,3225.8064516129
688054219011,24227,-2,0,3225.8064516129
688054219011,24227,-2,0,6451.6129032258
688054219011,24227,-2,0,3225.8064516129
688054250225,24228,-2,0,109677.4193548387
688054250225,24228,-2,0,12903.2258064516
688054250225,24228,-2,0,3225.8064516129
688054250225,24228,-2,0,3225.8064516129
688054250225,24228,-2,0,3225.8064516129
688054250225,24228,-2,0,3225.8064516129
688054250225,24228,-2,0,6451.6129032258
688054250225,24228,-2,0,3225.8064516129
688054276229,24229,-2,0,109677.4193548387
688054276229,24229,-2,0,12903.2258064516
688054276229,24229,-2,0,3225.8064516129
688054276229,24229,-2,0,3225.8064516129
688054276229,24229,-2,0,3225.8064516129
688054276229,24229,-2,0,3225.8064516129
688054276229,24229,-2,0,9677.4193548387
688054276229,24229,-2,0,3225.8064516129
688054327371,24230,-2,0,109677.4193548387
688054327371,24230,-2,0,12903.2258064516
688054327371,24230,-2,0,3225.8064516129
688054327371,24230,-2,0,3225.8064516129
688054327371,24230,-2,0,3225.8064516129
688054327371,24230,-2,0,3225.8064516129
688054327371,24230,-2,0,6451.6129032258
688054327371,24230,-2,0,3225.8064516129
688054348646,24231,-2,0,109677.4193548387
688054348646,24231,-2,0,12903.2258064516
688054348646,24231,-2,0,3225.8064516129
688054348646,24231,-2,0,3225.8064516129
688054348646,24231,-2,0,3225.8064516129
688054348646,24231,-2,0,3225.8064516129
688054348646,24231,-2,0,6451.6129032258
688054348646,24231,-2,0,3225.8064516129
688054367725,24232,-2,0,109677.4193548387
688054367725,24232,-2,0,12903.2258064516
688054367725,24232,-2,0,3225.8064516129
688054367725,24232,-2,0,3225.8064516129
688054367725,24232,-2,0,3225.8064516129
688054367725,24232,-2,0,3225.8064516129
688054367725,24232,-2,0,6451.6129032258
688054367725,24232,-2,0,3225.8064516129
688054405242,24233,-2,0,109677.4193548387
688054405242,24233,-2,0,12903.2258064516
688054405242,24233,-2,0,3225.8064516129
688054405242,24233,-2,0,3225.8064516129
688054405242,24233,-2,0,3225.8064516129
688054405242,24233,-2,0,3225.8064516129
688054405242,24233,-2,0,6451.6129032258
688054405242,24233,-2,0,3225.8064516129
688054451442,24234,-2,0,109677.4193548387
688054451442,24234,-2,0,12903.2258064516
688054451442,24234,-2,0,3225.8064516129
688054451442,24234,-2,0,3225.8064516129
688054451442,24234,-2,0,3225.8064516129
688054451442,24234,-2,0,3225.8064516129
688054451442,24234,-2,0,9677.4193548387
688054451442,24234,-2,0,3225.8064516129
688054460057,24235,-2,0,109677.4193548387
688054460057,24235,-2,0,12903.2258064516
688054460057,24235,-2,0,3225.8064516129
688054460057,24235,-2,0,3225.8064516129
688054460057,24235,-2,0,3225.8064516129
688054460057,24235,-2,0,3225.8064516129
688054460057,24235,-2,0,6451.6129032258
688054460057,24235,-2,0,3225.8064516129
688054498695,24236,-2,0,109677.4193548387
688054498695,24236,-2,0,12903.2258064516
688054498695,24236,-2,0,3225.8064516129
688054498695,24236,-2,0,3225.8064516129
688054498695,24236,-2,0,3225.8064516129
688054498695,24236,-2,0,3225.8064516129
688054498695,24236,-2,0,6451.6129032258
688054498695,24236,-2,0,3225.8064516129
688054553252,24237,-2,0,109677.4193548387
688054553252,24237,-2,0,12903.2258064516
688054553252,24237,-2,0,3225.8064516129
688054553252,24237,-2,0,3225.8064516129
688054553252,24237,-2,0,3225.8064516129
688054553252,24237,-2,0,3225.8064516129
688054553252,24237,-2,0,6451.6129032258
688054553252,24237,-2,0,3225.8064516129
688054561476,24238,-2,0,109677.4193548387
688054561476,24238,-2,0,12903.2258064516
688054561476,24238,-2,0,3225.8064516129
688054561476,24238,-2,0,3225.8064516129
688054561476,24238,-2,0,3225.8064516129
688054561476,24238,-2,0,3225.8064516129
688054561476,24238,-2,0,6451.6129032258
688054561476,24238,-2,0,3225.8064516129
688054601497,24239,-2,0,109677.4193548387
688054601497,24239,-2,0,12903.2258064516
688054601497,24239,-2,0,3225.8064516129
688054601497,24239,-2,0,3225.8064516129
688054601497,24239,-2,0,3225.8064516129
688054601497,24239,-2,0,3225.8064516129
688054601497,24239,-2,0,9677.4193548387
688054601497,24239,-2,0,3225.8064516129
688054620717,24240,-2,0,109677.4193548387
688054620717,24240,-2,0,12903.2258064516
688054620717,24240,-2,0,3225.8064516129
688054620717,24240,-2,0,3225.8064516129
688054620717,24240,-2,0,3225.8064516129
688054620717,24240,-2,0,3225.8064516129
688054620717,24240,-2,0,9677.4193548387
688054620717,24240,-2,0,3225.8064516129
688054649075,24241,-2,0,109677.4193548387
688054649075,24241,-2,0,12903.2258064516
688054649075,24241,-2,0,3225.8064516129
688054649075,24241,-2,0,3225.8064516129
688054649075,24241,-2,0,3225.8064516129
688054649075,24241,-2,0,3225.8064516129
688054649075,24241,-2,0,6451.6129032258
688054649075,24241,-2,0,3225.8064516129
688054677659,24242,-2,0,109677.4193548387
688054677659,24242,-2,0,12903.2258064516
688054677659,24242,-2,0,3225.8064516129
688054677659,24242,-2,0,3225.8064516129
688054677659,24242,-2,0,3225.8064516129
688054677659,24242,-2,0,3225.8064516129
688054677659,24242,-2,0,6451.6129032258
688054677659,24242,-2,0,3225.8064516129
688054714859,24243,-2,0,109677.4193548387
688054714859,24243,-2,0,12903.2258064516
688054714859,24243,-2,0,3225.8064516129
688054714859,24243,-2,0,3225.8064516129
688054714859,24243,-2,0,3225.8064516129
688054714859,24243,-2,0,3225.8064516129
688054714859,24243,-2,0,6451.6129032258
688054714859,24243,-2,0,3225.8064516129
688054751495,24244,-2,0,109677.4193548387
688054751495,24244,-2,0,12903.2258064516
688054751495,24244,-2,0,3225.8064516129
688054751495,24244,-2,0,3225.8064516129
688054751495,24244,-2,0,3225.8064516129
688054751495,24244,-2,0,3225.8064516129
688054751495,24244,-2,0,6451.6129032258
688054751495,24244,-2,0,3225.8064516129
688054775274,24245,-2,0,109677.4193548387
688054775274,24245,-2,0,12903.2258064516
688054775274,24245,-2,0,3225.8064516129
688054775274,24245,-2,0,3225.8064516129
688054775274,24245,-2,0,3225.8064516129
688054775274,24245,-2,0,3225.8064516129
688054775274,24245,-2,0,9677.4193548387
688054775274,24245,-2,0,3225.8064516129
688054802824,24246,-2,0,109677.4193548387
688054802824,24246,-2,0,12903.2258064516
688054802824,24246,-2,0,3225.8064516129
688054802824,24246,-2,0,3225.8064516129
688054802824,24246,-2,0,3225.8064516129
688054802824,24246,-2,0,3225.8064516129
688054802824,24246,-2,0,6451.6129032258
688054802824,24246,-2,0,3225.8064516129
688054852563,24247,-2,0,109677.4193548387
688054852563,24247,-2,0,12903.2258064516
688054852563,24247,-2,0,3225.8064516129
688054852563,24247,-2,0,3225.8064516129
688054852563,24247,-2,0,3225.8064516129
688054852563,24247,-2,0,3225.8064516129
688054852563,24247,-2,0,9677.4193548387
688054852563,24247,-2,0,3225.8064516129
688054896263,24248,-2,0,109677.4193548387
688054896263,24248,-2,0,12903.2258064516
688054896263,24248,-2,0,3225.8064516129
688054896263,24248,-2,0,3225.8064516129
688054896263,24248,-2,0,3225.8064516129
688054896263,24248,-2,0,3225.8064516129
688054896263,24248,-2,0,6451.6129032258
688054896263,24248,-2,0,3225.8064516129
688054900455,24249,-2,0,109677.4193548387
688054900455,24249,-2,0,12903.2258064516
688054900455,24249,-2,0,3225.8064516129
688054900455,24249,-2,0,3225.8064516129
688054900455,24249,-2,0,3225.8064516129
688054900455,24249,-2,0,3225.8064516129
688054900455,24249,-2,0,6451.6129032258
688054900455,24249,-2,0,3225.8064516129
688054966395,24250,-2,0,109677.4193548387
688054966395,24250,-2,0,12903.2258064516
688054966395,24250,-2,0,3225.8064516129
688054966395,24250,-2,0,3225.8064516129
688054966395,24250,-2,0,3225.8064516129
688054966395,24250,-2,0,3225.8064516129
688054966395,24250,-2,0,9677.4193548387
688054966395,24250,-2,0,3225.8064516129
688054976228,24251,5,0,109677.4193548387
688054976228,24251,5,0,12903.2258064516
688054976228,24251,5,0,3225.8064516129
688054976228,24251,5,0,3225.8064516129
688054976228,24251,5,0,3225.8064516129
688054976228,24251,5,0,3225.8064516129
688054976228,24251,5,0,6451.6129032258
688054976228,24251,5,0,3225.8064516129
688054998145,24252,5,0,109677.4193548387
688054998145,24252,5,0,12903.2258064516
688054998145,24252,5,0,3225.8064516129
688054998145,24252,5,0,3225.8064516129
688054998145,24252,5,0,3225.8064516129
688054998145,24252,5,0,3225.8064516129
688054998145,24252,5,0,6451.6129032258
688054998145,24252,5,0,3225.8064516129
688055026676,24253,5,0,109677.4193548387
688055026676,24253,5,0,12903.2258064516
688055026676,24253,5,0,3225.8064516129
688055026676,24253,5,0,3225.8064516129
688055026676,24253,5,0,3225.8064516129
688055026676,24253,5,0,3225.8064516129
688055026676,24253,5,0,6451.6129032258
688055026676,24253,5,0,3225.8064516129
688055068695,24254,5,0,109677.4193548387
688055068695,24254,5,0,12903.2258064516
688055068695,24254,5,0,3225.8064516129
688055068695,24254,5,0,3225.8064516129
688055068695,24254,5,0,3225.8064516129
688055068695,24254,5,0,3225.8064516129
688055068695,24254,5,0,6451.6129032258
688055068695,24254,5,0,3225.8064516129
688055090289,24255,5,0,109677.4193548387
688055090289,24255,5,0,12903.2258064516
688055090289,24255,5,0,3225.8064516129
688055090289,24255,5,0,3225.8064516129
688055090289,24255,5,0,3225.8064516129
688055090289,24255,5,0,3225.8064516129
688055090289,24255,5,0,9677.4193548387
688055090289,24255,5,0,3225.8064516129
688055124899,24256,5,0,109677.4193548387
688055124899,24256,5,0,12903.2258064516
688055124899,24256,5,0,3225.8064516129
688055124899,24256,5,0,3225.8064516129
688055124899,24256,5,0,3225.8064516129
688055124899,24256,5,0,3225.8064516129
688055124899,24256,5,0,9677.4193548387
688055124899,24256,5,0,3225.8064516129
688055147688,24257,5,0,109677.4193548387
688055147688,24257,5,0,12903.2258064516
688055147688,24257,5,0,3225.8064516129
688055147688,24257,5,0,3225.8064516129
688055147688,24257,5,0,3225.8064516129
688055147688,24257,5,0,3225.8064516129
688055147688,24257,5,0,9677.4193548387
688055147688,24257,5,0,3225.8064516129
688055181461,24258,5,0,109677.4193548387
688055181461,24258,5,0,12903.2258064516
688055181461,24258,5,0,3225.8064516129
688055181461,24258,5,0,3225.8064516129
688055181461,24258,5,0,3225.8064516129
688055181461,24258,5,0,3225.8064516129
688055181461,24258,5,0,6451.6129032258
688055181461,24258,5,0,3225.8064516129
688055227833,24259,5,0,109677.4193548387
688055227833,24259,5,0,12903.2258064516
688055227833,24259,5,0,3225.8064516129
688055227833,24259,5,0,3225.8064516129
688055227833,24259,5,0,3225.8064516129
688055227833,24259,5,0,3225.8064516129
688055227833,24259,5,0,6451.6129032258
688055227833,24259,5,0,3225.8064516129
688055245510,24260,5,0,109677.4193548387
688055245510,24260,5,0,12903.2258064516
688055245510,24260,5,0,3225.8064516129
688055245510,24260,5,0,3225.8064516129
688055245510,24260,5,0,3225.8064516129
688055245510,24260,5,0,3225.8064516129
688055245510,24260,5,0,6451.6129032258
688055245510,24260,5,0,3225.8064516129
688055280287,24261,5,0,109677.4193548387
688055280287,24261,5,0,12903.2258064516
688055280287,24261,5,0,3225.8064516129
688055280287,24261,5,0,3225.8064516129
688055280287,24261,5,0,3225.8064516129
688055280287,24261,5,0,3225.8064516129
688055280287,24261,5,0,6451.6129032258
688055280287,24261,5,0,3225.8064516129
688055305364,24262,5,0,109677.4193548387
688055305364,24262,5,0,12903.2258064516
688055305364,24262,5,0,3225.8064516129
688055305364,24262,5,0,3225.8064516129
688055305364,24262,5,0,3225.8064516129
688055305364,24262,5,0,3225.8064516129
688055305364,24262,5,0,6451.6129032258
688055305364,24262,5,0,3225.8064516129
688055345061,24263,5,0,109677.4193548387
688055345061,24263,5,0,12903.2258064516
688055345061,24263,5,0,3225.8064516129
688055345061,24263,5,0,3225.8064516129
688055345061,24263,5,0,3225.8064516129
688055345061,24263,5,0,3225.8064516129
688055345061,24263,5,0,6451.6129032258
688055345061,24263,5,0,3225.8064516129
688055373718,24264,5,0,109677.4193548387
688055373718,24264,5,0,12903.2258064516
688055373718,24264,5,0,3225.8064516129
688055373718,24264,5,0,3225.8064516129
688055373718,24264,5,0,3225.8064516129
688055373718,24264,5,0,3225.8064516129
688055373718,24264,5,0,6451.6129032258
688055373718,24264,5,0,3225.8064516129
688055401595,24265,5,0,109677.4193548387
688055401595,24265,5,0,12903.2258064516
688055401595,24265,5,0,3225.8064516129
688055401595,24265,5,0,3225.8064516129
688055401595,24265,5,0,3225.8064516129
