,place_id,name,business_status,latitude,longitude,user_ratings_total,rating,website,price_level,photos,sunday_open,sunday_close,monday_open,monday_close,tuesday_open,tuesday_close,wednesday_open,wednesday_close,thursday_open,thursday_close,friday_open,friday_close,saturday_open,saturday_close,tipo_lugar,conteo_reviews,comida,servicio,ambiente,satisfaccion,specials,comida_norm,servicio_norm,ambiente_norm,satisfaccion_norm,actividades,naturaleza,familiar,actividades_norm,naturaleza_norm,familiar_norm,pred,rating_scaled,satisfaccion_scaled,satisfaction_index
0,ChIJ_49r7jn_0YURdP7aK7krgd0,Museo Muca Roma,OPERATIONAL,19.419040399999997,-99.1629921,286,4.2,http://www.mucaroma.unam.mx/,,"[{'height': 1077, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109018412196248829598"">Espepérate</a>'], 'photo_reference': 'CmRaAAAAEOLWANQUGmifg3uER5CjOIwdGJssA12Kva1WEweDBGsW9xVIUCBKxhueUZrSSQuoOGMU6VQJPTIMbc1mmSbnRhOGdl615UKuKxz2TonDWKruuSOPJudlnjcVXzTNMMocEhAm8STkgSYku_2er0gBt3fKGhQC-FPEDrfPLPaMkNEbtWgeGxweSQ', 'width': 1435}, {'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106904876011448353872"">Karla Garrido</a>'], 'photo_reference': 'CmRaAAAAgqa5PLMrC-AXv1_rPjnSwAJkeEG0eKt116kektRjGBp2pjAnSoYNdp1M4RxwXhmF_F3hZDTUK9qwz5URZXrLa_7katKYi3jyVbhblnuMG4M2uglOlEoFRyDLbs1M97TrEhBvIlumUNSNmV555fFMq4qPGhQiRH1bQ5lTAdobY333SLEMTVC_9Q', 'width': 4160}, {'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111497262349074323262"">riQuis jAviEr</a>'], 'photo_reference': 'CmRaAAAAgJ7dir0utfvx9m3hfvi-INFC281FQOeJVm0MxlaAdFKk0C5lqxofl7XhHS35FlVahGO_oMLFw_M2cnYLYLQVZYfQzkucaFLBqq_OoA5-GBxisNZEaUKkTvYGOo7bVnlSEhAqXBlyM9sApduRsxmxDgIcGhSob_dO2lK7fVnq_VPR1TuvD9ws3w', 'width': 3024}, {'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102638824713864390063"">Rocio Tepanecatl Vargas</a>'], 'photo_reference': 'CmRaAAAADNDOhaeeRnRlCKltYidLJ7l8QNGihiH2OX7wtNU2WuBt1KWiigOptPR1MfatkMCC9AT0CZG-Rc-UYb2JL83ufEIw7pWskuYsmBEkNPAJAzfc9hwm972xSuWsY3ywV8eZEhB9hq6SuvWWFIl9_Vs3ShnrGhTHaHosV-4cquG1a2ClrIjUO_z1tw', 'width': 4160}, {'height': 1732, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109018412196248829598"">Espepérate</a>'], 'photo_reference': 'CmRaAAAAlZyz3gl4IdlQnhhQivJQdBEjM2tJFnh2uOG_HIZrBwatk4suH94J7MIHgulkc4v0O0MGCi407HdWZ8xzBVF-NKDXUKARGF71SojDLD1rqC5D1kZ6aGcHEwc9FdY55pVWEhCh8NDNGTzaTnzxPcEHEY11GhTmDucPrFPUGAnFFDIWwapA3XljOw', 'width': 2309}, {'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109093786659605880170"">Juan Víctor Faccio Lucero</a>'], 'photo_reference': 'CmRaAAAAci90EE4QJhgFOKNrdMf4n-2Lrad_TJ2paiPR64XGLyZ3WumZ-OxjPOhkkHprGa-RkvHe6ivurfUVzqv6ptEuWzOmofGBon_Liy8uodY5-9XnUmRvk8CnKtwMd_u3QcuoEhBkiYL9Q58jZu_J_WFD6cceGhRNGUvab0BzQeKjP4uTr4krsVy5ZA', 'width': 4160}, {'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109421029744752966745"">Nidia Elisa Lora</a>'], 'photo_reference': 'CmRaAAAAxLRKVHF8dMyGRahc4j8DtFhG8BiMmmA5WbHoPGP5_497O3SVw1uzFB_Ra39oIwcw_ptAkVVQHqvoJUFAsoK7NuY8Ueac26oWunmDcynk_34C4xX3tqiCL75sOmTStsdYEhDyzmdJSOOWmj7CaSOQnTAdGhQqoeQeWymBBGuuIN-NrETuW0J6zw', 'width': 3264}, {'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111497262349074323262"">riQuis jAviEr</a>'], 'photo_reference': 'CmRaAAAATQLFX44CdkaK-nC6npqxerK9Ubv-m-M6diNUcRbkGmWK-pX9USQlPcUH6kduCGt7--zAYQj6duFRTXTDj8rybYYW1Rjn-GSEh2rSdi4T6W9KKUkxSRxlbE_kxADWP3PrEhAcAnRcWjdotdIOlZnnEUQrGhRjaQX_rRtSg9GIETQWGpJt8q5xJg', 'width': 3024}, {'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100859922477722284231"">Kevin Simo</a>'], 'photo_reference': 'CmRaAAAA3IPn3m9pPoydRYFCznE1CArAZLKeQCSkQhMytYLnWQsS3fnUbxk6n-h5aiOzjlEG_TEiu86jPJSVqPL9CCRrDJG7kYdyPmzo4sGIBZ7K5XhkBIz9cwCrGUqEuZdhSCoLEhC4V24NoWm8B9dDPEYynd0uGhSs1KXsV48t8GpLMJX-JqBkPKFduw', 'width': 4608}, {'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111497262349074323262"">riQuis jAviEr</a>'], 'photo_reference': 'CmRaAAAAf91uaUFUB__Nj0WMKlPN2cTiFy6Mea3cIktWUo_To8UfTJiHxuZSx8hmUOZee2paAKJco2md03UY9okBymlBrGWbFEJELTgUDx4BrdUa7rRPCMtF7QK3ozt-tKaMClrYEhCHT-vCfF70vqRIlApqhqccGhRLIA3cFWjG_r-T4xa6HB7dQgFfSg', 'width': 3024}]",1000,1900,0,0,1000,1900,1000,1900,1000,1900,1000,1900,1000,1900,Museo,65.0,,,12.0,23.0,,,,0.184615385,0.35384615399999997,,,,,,,2.0,0.11111111111111166,0.20748687520297046,0.15929899315704105
1,ChIJWZ2zdav40YURFvsU_rU3uaE,Pujol,OPERATIONAL,19.432868300000003,-99.19477979999999,3173,4.6,http://pujol.com.mx/,4.0,"[{'height': 852, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111771605735843746474"">Pujol</a>'], 'photo_reference': 'CmRaAAAAgdRQJH4RFgJrKfHCrRASAxYktN98nwdqh5Z4zo6LHGNv-3XX9fI6tftWJA-TJqzGGLI2iWXNKqjYUBJ8pscw25YNB5GVDhi3o_l7V99v2w4o0sVR0FWRpItIKEf-vXBtEhAIR8lx79qsSaeDM6NNrbX3GhTRMJOp8f1zOFS_swtgbVYuxWlnaA', 'width': 1280}, {'height': 3648, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110849559779378594595"">Joshua Lutz</a>'], 'photo_reference': 'CmRaAAAAuw8Z7XU914I1qLy91GhRA3Ar0087GbRyhAOjT0KpNLKklv4cYyVsyzZUsPUfX9ngKLoy5fAN3ojDjQ6DX_v_tSBiXiW1rxcRouND_0MhMFBo3rnn_Hv4GySVwI3SRSnfEhArScYqg6IhBQsVktlo56u-GhRbGoZLmKqnuMU9wsYuaHcPI9KFbQ', 'width': 5472}, {'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110648655406308124937"">Alan Flores Meneses</a>'], 'photo_reference': 'CmRaAAAAz0eS8dpH7kgQK8MZksTHsvlU5JS-ogTNOe7omzP5ynpCZdeJE4QA2QV6Fb6h8FEATxjQ2mWT9HB8tbglnifywXpXy_n90QA30ghgwA7Y3YIjahuVnW_lsR1y5VlTjnp7EhBJpnM7SQIy9Z1s3C2D2PrgGhR-hTlBK_SnPXgkCos8h2sYKGNhuQ', 'width': 4128}, {'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106884004155253466358"">Gian-Rico Gallizzi</a>'], 'photo_reference': 'CmRaAAAA5gQxLKG7gtExX6e0xmo43Cc_91L4whvZObH-ZUd9VuXc_eWOQ8Om6hR_BVTewAScbly70F916ICtsttld-lLWkqsQVn5rPVnfYruG37JqZUAAQJakg7TBB3dkLvHMasuEhA1KW8Y9j5OpdikMwzusILNGhRKdTEKOqfKF6XEJrxvUMAiWx2Lyw', 'width': 5120}, {'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107521640225129919882"">Zhe Li</a>'], 'photo_reference': 'CmRaAAAAGMTxwJXDymGO3vn-yttdXqFXX6znUT4JNcwbBpAWtOT4DRDl1LjsgQYcWTDlb8ie7sAEQBKF-Fpig9nmTQykShaZAcTllzMMGYkgaRU9e6vOevB90QTzDzDYl5noRs6tEhAS-bpry76PgPDadEBCQle4GhQUmdCz_0LMLBX9BmWKatPFlEBAbw', 'width': 4032}, {'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113060025517917819155"">Lisa W</a>'], 'photo_reference': 'CmRaAAAA--MZmEVUxLPHKmLSV_kyD4IVmiqvspOsOJZnd6GYHPj7ZLF99dRgtkEXuMywhOf-IIm89TKh6LI2alRpxGLeYHOAQnZVwMV45mn3pRVE5oF3PmwCwky4eI9042cmoCEqEhBl9A88MY5ppRf26-SjQZLhGhS1z5MYBpUic4L-oi64uFzLRf5rew', 'width': 4032}, {'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109425795026797181975"">Rodrigo Pinete</a>'], 'photo_reference': 'CmRaAAAA7wKcPg9UmkFiP_Hl3s1Lpf6sh-yNgEEpK7Z4q6LvVWCSJdU1xQ3zMx8-rFH04UV0havxnqhDSnEuzRvqfrOflI1imAG59vM2LsOwabzi0i0M0os17e1t8rl7MbUK3UfhEhDCbFKZMyl1Aj-JdOLqU1CSGhTaDWe0ROt3zj0Lp_xgDszGuWPnhQ', 'width': 3024}, {'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103257222094399182862"">joahnna acosta</a>'], 'photo_reference': 'CmRaAAAA4k5UFShOzTtDyuUtxuLahwPIcTyrY7xuIFmg92gr-kPR7HDN8Sk9Iu52POlkYEnZnAzF7rr-DmlUWJhIUoTEMi12B00_Bagkgmp8gZCYGGpfCxgowksoBPidSr7FGPSQEhAW9A8jJ95G_ZtmFBQzcWPCGhQZQSXrnI9Hano7NkpYUYWvRObtRw', 'width': 4032}, {'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116916611593922522727"">Rob Paris</a>'], 'photo_reference': 'CmRaAAAAZYIed6WcwP3Mn5pWuenayMBijzL0nQYGc80dPl3T4JmQl9uZemgQr0jry3p7vyi7YCDOO_xNzquFHpp6ukWW_Drn2tzBv05sHnSRhm6WdhIStV9y4bnjDZHEBQVr4jMnEhAsPbVvuDR85RBGu6uXgR5LGhTCT5OZ3ZQE7sX5E6ttKcSJFtUIHg', 'width': 3024}, {'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116053039155386773024"">Gabriela Esquivel</a>'], 'photo_reference': 'CmRaAAAAvyjgGDWZqNxmmB1J3zb54AG9j6Rw1_PaXhWjva5VS06Kw3nU9MUvGs6mJn-Bw5ij6PxXFofsx35t3kgT6Dbm2FmztiD3ot_L4X69ziu0ozn1MxGgkol9tHNk3TwuM024EhAHFxJubPjoh9TzoK3arqkuGhSXJ-X-0BxR6vXowwMXYOMBoFJdDQ', 'width': 4608}]",0,0,1400,2200,1400,2200,1400,2200,1400,2200,1400,2200,1400,2200,Comida mexicana,105.0,56.0,32.0,12.0,47.0,mole-tacos,0.533333333,0.304761905,0.11428571400000001,0.44761904799999996,,,,,,,0.0,0.5555555555555554,0.27426875815447627,0.4149121568550158
2,ChIJ04dL3rr40YURAM4KJYTf3F0,Santuario de Sta. María Auxiliadora,OPERATIONAL,19.4457111,-99.17750550000001,710,4.7,,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102704828972671985097"">Santiago</a>'], 'photo_reference': 'CmRaAAAA7AJ6lX192MAL9C34bMpOtyn4vUXunz1_hgPqeoPbEixji0vc3wOAnJw8_qFIA9bj7lRyMQq2gdpt_epx4EAHvJm4K0AHoOTdp26RP4Ke0aPUA9O7y8YQNtTVvjl9W6F-EhCGiRe1LrhSRwEuwu5t-8ZQGhQcjSrbrBT2a9V6rjlNZlrdykm0ZA', 'width': 6000}, {'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102019711608270781963"">Mag Hdz Rdz</a>'], 'photo_reference': 'CmRaAAAAqD_C4NqnLGxtr43aYnvzD_FQo5HIP9TbRsuqRfNFaw5f2NDVjgqgtnUxJicUePSK1voj57HzIvcsGjFns2i-xbwgPdJA-K0wwgdfgUwqJYnDyhP6-RN4xbyyC-WlN7_bEhB7p3RemYJL_yzoaaIq5dBQGhRp4cj2tk4V5L2ife5Yq9CTwAzVwg', 'width': 3024}, {'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102019711608270781963"">Mag Hdz Rdz</a>'], 'photo_reference': 'CmRaAAAAXqgKnx0a51rOtrGftXIT30phDbSTqOqpi46qO6BgZeHVYGNPkeKKOcPrl2aTTebluiBm4ZoOr0Op4NCnxdx155hPMR-LTwrP9lcBWzCHTOpy_ekJTrLqWpF0svE8KMT1EhBJWHxOMGUO8ivfE3bHrV9zGhSmWzqlmRrkELHymfNzoAzwFTxY_A', 'width': 4032}, {'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115648456100012423268"">Jose de Jesus Mendez</a>'], 'photo_reference': 'CmRaAAAAnKBRsKttYVtiNqvHXYkYZUy9-Op1Li3C0ttU-jPwgcKkoIAW4-fjww89NS3NA3kchln3vRSOiZvr2a6B4yX76FMHASUYeKlY5U-9FALPG71LqqpcIdVtXj7O_rXnfB9pEhBShlT_Xer7ux0wwVxWnBzXGhTMWonu0IpgfjoIbzOVEOKf1SQfaA', 'width': 3024}, {'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116795407650643640356"">Liliana Olivieri de Pérez Bicecci</a>'], 'photo_reference': 'CmRaAAAAPgkKJNykDNBrrAoN-nXycrE1SokIbFT5e9Ddf9QymuMENnH8L91qcTcLjO7EiNlWWAP13N6pPtBfSAYwtJ_2ch95AqNx7z_YBXExkr_nr5SKZez3RprmjH8tW8fPuCLfEhANknbISJfWzeV9LnA4ZRmMGhRNwZSgPCtVKRuzcYnIdz_GGejnyw', 'width': 3024}, {'height': 3792, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102704828972671985097"">Santiago</a>'], 'photo_reference': 'CmRaAAAAilv0JcE6RRKaDgn6ZAcnLgTfAAWPrpPFa1c0uu9T2sbDpLSpa7h1vsr3AxOKRv_PSBpjNvlwNZo2W7BRp_neKPinl_HKP2SYj-oiPqQcL0v9qkKVK-ukaZm7OSagFAitEhCfhzo9amaNlS4y1j_wQkMeGhSPts_THjgdcy08TLuu7f8OBNtX1g', 'width': 5056}, {'height': 3792, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102704828972671985097"">Santiago</a>'], 'photo_reference': 'CmRaAAAAf4oFHGj10L5qnakLkJRr9bEGPJf3y9E_IR9ddKO2R5HsPURbcttm8hmwcA_iSRzW-MXEpPz-LqrNJPUMuce3z_iKwN3wLGl8EQ6jVEwSCSTbWGexvAs_nOPfJz_airyFEhCahLVkhg1leXjrCXGl4FIhGhQOW5eEMuXBSiZIQJbAGI3QC8v6UQ', 'width': 5056}, {'height': 6000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102704828972671985097"">Santiago</a>'], 'photo_reference': 'CmRaAAAAT8VSUEwhUfm6_odJ13t2zFNyaYOJMvMED9OQTH80eb9mZmZ6rlatHMazMwXvCBhSSomGtyqdVLvnRRJCJO1jvSbA0uFYMqcCfecFJwjZO9LWNOt7Nmse0SUjsV6eFRhQEhCJqqx7bdHN6-O9QGaFIU8HGhRlw11MFlY45k4ODlFeeENgxVGXLQ', 'width': 4000}, {'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100252021932499721430"">roberto vivar landeros</a>'], 'photo_reference': 'CmRZAAAADZS1ee7esehfBOlbUdO3CUGVJ1gZjPVUWiXPBOx114VtQJIK4AbZqt2I9cJnNKlknAxnL8JeTapm2h0hsn3ZYMrjX2sTI0jxzfELtgJD6YnVO1EaWAth0QGSfkpUoBTwEhAyQhATnIeapOnfzwFE5pNlGhQwH8Er0hPmM6Sqyb9uCUhwDufOJA', 'width': 2336}, {'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115205452422041536073"">luis aguilar</a>'], 'photo_reference': 'CmRaAAAA0JKNT_9-_arzprjemRk-80YrBzkeAHccm0_8l_MGdbGpm-91l9Ax1qJzw_Qnc21qnLC7rkqWyqeGDk6DTvPw6xLtrtcW5CzDrUsP2PQuewBJdFwBI86YuSp9fX6KEo8PEhA35X9bPYgU7CXB_XqQCMKYGhSkDWedBb5GNNRb4ZrB6BrW1eu2ow', 'width': 3840}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Templo,95.0,,,10.0,59.0,,,,0.10526315800000001,0.621052632,,,,,,,1.0,0.666666666666667,0.3977822897572031,0.532224478211935
3,ChIJbS8EZf8B0oURwwD8B0MpqK0,Quintonil,OPERATIONAL,19.4308408,-99.1917115,1332,4.6,http://www.quintonil.com/,4.0,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109844880472197356409"">Liana Beth</a>'], 'photo_reference': 'CmRaAAAAMH5vztgXInO0uAMZcuhIMsHfodW2K6TF06Qo5aFRLuci7XIX-Hja3WYnyCHQDU7L8sdMcGFIELJkdiW3h5ci4lRv5PySwoCPiDJjQjkQ_ufqlQBjVkVr03noAEEXTaOrEhAuzjlIj9V1DsTFcELklvAPGhQnR6Wa7o7zrkSjipWZCxcVdSNc9A', 'width': 3024}, {'height': 1132, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104093866791488717905"">Quintonil</a>'], 'photo_reference': 'CmRaAAAAEuLwbJMadL7g5EFqpIFtrvRpwIZkEP-O9LmgNNzhICRcfUim75c2q-Mv259I8Q3-WqKx0pLmlI7FgVPPV4-GNeEy14rXa7saUNpDIAAZ6SX8QmlefxCcYMcB1Dh_b1UhEhCtK2bbZcgzEceD76FEH14rGhTEmPgiyBbrOXmrXJbKxJUC2pBePQ', 'width': 1680}, {'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105538864789287801653"">Judith Méndez</a>'], 'photo_reference': 'CmRaAAAA3QFjGBNRZgbTOEZvOkfLMiVd99_GF4xShCz3osKHdDaStQMDBHtTUxhNSkDNTgCxsgpiQcgZsciyErzzsMk0wh38ab2-DF6-j8kdd4qxorHcoYqoW8-OIT5RHiz-zu8qEhAogH73MhUXhhMS1S38jAnDGhSAeYXq0HWB3GxpAxuZIyWM8IYpqQ', 'width': 5120}, {'height': 2719, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111655959089808501984"">Laura Litton</a>'], 'photo_reference': 'CmRaAAAADR5YfTwKxjrzNTc1cXk6ujPhJy5SZYiZrsd_DzcOUimdXYyr3HAE5Pz5yMe4-01a8UDBNvYfjq_v0TyUd1bMa1toXa5_xISD_d-sdMA-LcHU49cCajtS1hcyjKXpQGzHEhDaiCBy3WB1W9OWC_syjJQjGhQ4PnVz4hRMm7zVjQXUHa3wDvEyNg', 'width': 3527}, {'height': 3070, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104870323477286149595"">Rob Ittner</a>'], 'photo_reference': 'CmRaAAAANmlw6bb5BAch5T_xlXwcjwP9YQZZFzJRftLcgAg4p-OHTGXljLMyTnVmpmBAii1UsS36vtbn8QPmb8B564XElssoZzmH6Y_pvIzS_GPOdcx89uRXD5O7gmyKrSAkjK5IEhAk3AXg1mQJzdslLiAsVKjUGhRz__KH-GAXMeb-P9qC3jtknCkh2g', 'width': 3024}, {'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100557239209667161241"">Eugenia Cervantes</a>'], 'photo_reference': 'CmRaAAAA0RxyzJ7TeDmsSBv81Y9pUm75ZWac7uMUtydT-o3ZbQ48NxxOi932uWdeqiHOj5C6kdsY_U3PEJRtCEt7P5v12R25LTP3FlKiKgZ8HWPSEiuqo71JkvwQfXEmpDvoRyaCEhDTYMVKxoz1WiTVEXVNjhUJGhRPJW1EsuVkNEFZ3W-6RJ_Nc4uJrQ', 'width': 2560}, {'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107834887795604203738"">Claudio Music</a>'], 'photo_reference': 'CmRaAAAA8Ht9Xu9B8KL2OR-PQpcaXzQTZwEgoOKvXq1wGxgo9FryKXgmVtDqDhl_Knx2hi70HQ1z1lijKlef8UrTotSoaNy5oyTNJJVjuCshn47vqO0wRvKxYXbNeqrL_F7sg_rdEhDFUJoEoZpNYdnwT2fEYMCsGhTgqSQnmKPwyHMMAkgpXE1d-4uyEQ', 'width': 4032}, {'height': 3480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102107193438818296407"">Kenny Araya</a>'], 'photo_reference': 'CmRaAAAA2-wC3sFI-PS9f_HqaV63RnslGZWGc1ds3lrQLJWhNWPeVebRXXLvoe4fckIaaVNnElZOw7TJAa4A-Q3BOCQhve_cJGGrClDsvJQghcpsQXWat4RHfHLONbtUxPSBsXa0EhB34Y6zDPAZmhNrxKunmksbGhTlRDblGxmHOuOyBXBoOoP_iWgYiQ', 'width': 4640}, {'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100404581923918336067"">Kris H</a>'], 'photo_reference': 'CmRaAAAAInNpE42QtrEb8LHtGCDYK8XqAC6SXX5qJPn5Gtl3rKT-z8TI86_Cp-1tHfbOOV9hINWsK2JJpSC_Y_9PQ4GrMs7-bvYPVI6pU3NSu4puKnCpf3NKSmW-uR9KZjLSx008EhDHUR11zY3WAlQno9QD_MvAGhT5yYaRJgzno0XrCOno9B9IPuCRFQ', 'width': 4032}, {'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113060025517917819155"">Lisa W</a>'], 'photo_reference': 'CmRaAAAANGd4MhCkS_WWtkK4uO1PneKOrKef2PRV3L4kaflA8zb0DrOmSE4JrStdVjgfumVHcVhuczSJMid6uaql_Ht1jtw8RGrq5UMvrtqkckCBqtYT8aR5BxKCTeUgc3R1jNMzEhA-7lCRd1GPOzCgkrFiOnieGhRlezNpCQ8eV-1KxzkhSJA_52pFdQ', 'width': 4032}]",0,0,1300,2200,1300,2200,1300,2200,1300,2200,1300,2200,1300,2200,Comida mexicana,89.0,33.0,31.0,10.0,42.0,mole-tacos-chocolate,0.37078651700000004,0.34831460700000005,0.112359551,0.47191011200000005,,,,,,,0.0,0.5555555555555554,0.29156803221565153,0.42356179388560344
