timestamp,sequence,battery,flags,IMU-ch1,IMU-ch2,IMU-ch3,IMU-ch4,IMU-ch5,IMU-ch6,IMU-ch7,IMU-ch8,IMU-ch9
73011165315,18699,-2,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
73011183976,18700,-2,0,-0.0422222222,0.1688888889,0.0800000000,0.0000000000,0.0000000000,0.0000000000,-2.1400000000,-3.7200000000,-8.4400000000
73011192756,18701,-2,0,-0.0166666667,0.1022222222,0.0477777778,0.0000000000,0.0000000000,0.0000000000,-2.0500000000,-4.0800000000,-8.5300000000
73011218392,18702,-2,0,0.0000000000,0.0655555556,0.0833333333,0.0000000000,0.0000000000,0.0000000000,-2.0100000000,-3.9900000000,-8.3600000000
73011248717,18703,-2,0,0.0100000000,0.0288888889,0.0511111111,-6.0625000000,29.7500000000,23.8750000000,-2.0600000000,-3.8900000000,-8.3100000000
73011281546,18704,-2,0,0.0122222222,0.0077777778,0.0155555556,-6.0625000000,29.7500000000,23.8750000000,-1.9600000000,-4.1500000000,-8.3300000000
73011314037,18705,-2,0,0.0200000000,-0.0033333333,0.0633333333,-6.0625000000,29.7500000000,23.8750000000,-1.9500000000,-4.0900000000,-8.2600000000
73011345261,18706,-2,0,0.0222222222,0.0055555556,0.0477777778,-6.5000000000,30.1250000000,24.2500000000,-2.0200000000,-4.4400000000,-8.2500000000
73011376482,18707,-2,0,0.0344444444,0.0388888889,0.1933333333,-6.5000000000,30.1250000000,24.2500000000,-2.0100000000,-4.2000000000,-8.2300000000
73011410287,18708,-2,0,0.0644444444,0.0522222222,0.2000000000,-6.5000000000,30.1250000000,24.2500000000,-1.8800000000,-3.9900000000,-8.2600000000
73011442956,18709,-2,0,0.0466666667,0.0822222222,0.1800000000,-6.5000000000,29.7500000000,23.8750000000,-1.8600000000,-3.8300000000,-8.2000000000
73011509044,18710,-2,0,0.0266666667,0.0788888889,0.1155555556,-6.5000000000,29.7500000000,23.8750000000,-1.9300000000,-4.0700000000,-8.5500000000
