timestamp,sequence,EEG-imp-ch1,EEG-imp-ch2,EEG-imp-ch3,EEG-imp-ch4,EEG-imp-ch5,EEG-imp-ch6,EEG-imp-ch7,EEG-imp-ch8,EEG-imp-ch9,EEG-imp-ch10,EEG-imp-ch11,EEG-imp-ch12,EEG-imp-ch13,EEG-imp-ch14,EEG-imp-ch15,EEG-imp-ch16
73011165315,18699,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73011183976,18700,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73011192756,18701,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73011218392,18702,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73011248717,18703,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73011281546,18704,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73011314037,18705,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73011345261,18706,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73011376482,18707,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73011410287,18708,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73011442956,18709,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73011509044,18710,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73011521457,18711,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73011536511,18712,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73011565309,18713,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73011594499,18714,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73011625757,18715,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73011659470,18716,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73011691513,18717,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73011723921,18718,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73011760272,18719,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73011800376,18720,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73011820400,18721,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73011881547,18722,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73011889148,18723,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73011908372,18724,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73011938926,18725,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73011972745,18726,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73012001698,18727,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73012031422,18728,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73012061106,18729,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73012092880,18730,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73012127862,18731,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73012158153,18732,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73012197785,18733,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73012266614,18734,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73012277817,18735,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73012290270,18736,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73012321694,18737,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73012350385,18738,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73012379027,18739,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73012402008,18740,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73012446601,18741,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
