AÑO,Semana,Dia,Mes,Número,TPV,Tarifa,Tipo Doc.,Familia,Producto,Cantidad,Precio Coste,Precio,Dto. %,Dto. €,Impuesto %,Recargo %,Base,Total,Dto. € Ticket,Dto. % Ticket,Hora,days_since_prior_order,order_id,product_id,user_id
2023,42,7,8,5299,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,18,0,5299,43,982
2023,42,7,8,5300,1,0,2,2,10,1.0,4.52,9.9,0.0,0.0,10.0,1.4,9.0,9.9,0.0,0.0,19,1,5300,39,728
2023,42,7,8,5301,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,19,0,5301,43,503
2023,42,7,8,5301,1,0,2,1,6,1.0,1.03,2.0,0.0,0.0,21.0,5.2,1.65,2.0,0.0,0.0,19,4,5301,34,503
2023,42,7,8,5302,1,0,2,2,54,1.0,2.98,6.9,0.0,0.0,21.0,5.2,5.7,6.9,0.0,0.0,19,1,5302,86,455
2023,42,7,8,5302,1,0,2,11,176,1.0,4.31,5.9,0.0,0.0,0.0,0.0,5.9,5.9,0.0,0.0,19,0,5302,225,455
2023,42,7,8,5303,1,0,2,2,14,2.0,1.73,4.9,0.0,0.0,10.0,1.4,8.91,9.8,0.0,0.0,19,0,5303,43,44
2023,42,7,8,5303,1,0,2,0,63,2.0,0.21,0.35,0.0,0.0,10.0,1.4,0.64,0.7,0.0,0.0,19,0,5303,95,44
2023,42,7,8,5303,1,0,2,0,64,2.0,0.13,0.35,0.0,0.0,10.0,1.4,0.64,0.7,0.0,0.0,19,0,5303,96,44
2023,42,7,8,5304,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,19,0,5304,43,213
2023,42,7,8,5305,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,19,0,5305,43,58
2023,42,7,8,5306,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,20,0,5306,43,643
2023,42,7,8,5307,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,20,0,5307,43,615
2023,42,7,8,5308,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,21,0,5308,43,194
2023,42,7,8,5309,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,21,0,5309,43,924
2023,42,7,8,5310,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,21,0,5310,43,488
2023,42,7,8,5310,1,0,2,1,49,1.0,0.83,2.0,0.0,0.0,21.0,5.2,1.65,2.0,0.0,0.0,21,0,5310,81,488
2023,42,7,8,5311,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,21,0,5311,43,156
2023,42,7,8,5312,1,0,2,10,8,1.0,0.33,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,21,0,5312,37,609
2023,42,7,8,5312,1,0,2,14,106,1.0,6.9,14.9,0.0,0.0,10.0,1.4,13.55,14.9,0.0,0.0,21,6,5312,142,609
2023,42,7,8,5312,1,0,2,14,137,1.0,6.51,14.85,0.0,0.0,10.0,1.4,13.5,14.85,0.0,0.0,21,0,5312,178,609
2023,43,1,8,5313,1,0,2,2,14,2.0,1.73,4.9,0.0,0.0,10.0,1.4,8.91,9.8,0.0,0.0,9,1,5313,43,225
2023,43,1,8,5313,1,0,2,2,69,1.0,0.42,1.0,0.0,0.0,10.0,1.4,0.91,1.0,0.0,0.0,9,1,5313,101,225
2023,43,1,8,5314,1,0,2,10,8,1.0,0.33,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10,1,5314,37,411
2023,43,1,8,5314,1,0,2,7,139,0.15,30.83,68.0,0.0,0.0,10.0,1.4,9.27,10.2,0.0,0.0,10,1,5314,180,411
2023,43,1,8,5315,1,0,2,6,77,2.0,2.5,5.5,0.0,0.0,10.0,1.4,10.0,11.0,0.0,0.0,11,1,5315,110,204
2023,43,1,8,5316,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,11,0,5316,43,78
2023,43,1,8,5317,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,11,0,5317,43,123
2023,43,1,8,5318,1,0,2,2,14,3.0,1.73,4.9,0.0,0.0,10.0,1.4,13.36,14.7,0.0,0.0,12,0,5318,43,470
2023,43,1,8,5319,1,0,2,2,10,2.0,4.52,9.9,0.0,0.0,10.0,1.4,18.0,19.8,0.0,0.0,12,1,5319,39,939
2023,43,1,8,5319,1,0,2,0,63,1.0,0.21,0.35,0.0,0.0,10.0,1.4,0.32,0.35,0.0,0.0,12,1,5319,95,939
2023,43,1,8,5319,1,0,2,0,64,1.0,0.13,0.35,0.0,0.0,10.0,1.4,0.32,0.35,0.0,0.0,12,1,5319,96,939
2023,43,1,8,5319,1,0,2,0,63,1.0,0.21,0.35,0.0,0.0,10.0,1.4,0.32,0.35,0.0,0.0,12,0,5319,95,939
2023,43,1,8,5319,1,0,2,0,64,1.0,0.13,0.35,0.0,0.0,10.0,1.4,0.32,0.35,0.0,0.0,12,0,5319,96,939
2023,43,1,8,5320,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,12,0,5320,43,217
2023,43,1,8,5320,1,0,2,2,69,1.0,0.42,1.0,0.0,0.0,10.0,1.4,0.91,1.0,0.0,0.0,12,0,5320,101,217
2023,43,1,8,5321,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,12,0,5321,43,515
2023,43,1,8,5322,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,12,0,5322,43,601
2023,43,1,8,5323,1,0,2,14,92,1.0,6.84,15.9,0.0,0.0,10.0,1.4,14.45,15.9,0.0,0.0,12,7,5323,126,103
2023,43,1,8,5323,1,0,2,14,87,1.0,8.23,21.9,0.0,0.0,10.0,1.4,19.9,21.9,0.0,0.0,12,1,5323,121,103
2023,43,1,8,5323,1,0,2,15,157,0.1,22.0,49.5,0.0,0.0,10.0,1.4,4.5,4.95,0.0,0.0,12,1,5323,201,103
2023,43,1,8,5323,1,0,2,3,20,1.0,0.17,0.3,0.0,0.0,21.0,5.2,0.25,0.3,0.0,0.0,12,2,5323,49,103
2023,43,1,8,5324,1,0,2,14,106,1.0,6.9,14.9,0.0,0.0,10.0,1.4,13.55,14.9,0.0,0.0,12,1,5324,142,392
2023,43,1,8,5324,1,0,2,14,137,2.0,6.51,14.85,0.0,0.0,10.0,1.4,27.0,29.7,0.0,0.0,12,1,5324,178,392
2023,43,1,8,5324,1,0,2,14,106,1.0,6.9,14.9,0.0,0.0,10.0,1.4,13.55,14.9,0.0,0.0,12,0,5324,142,392
2023,43,1,8,5324,1,0,2,11,177,1.0,8.8,19.9,0.0,0.0,4.0,0.5,19.12,19.9,0.0,0.0,12,1,5324,227,392
2023,43,1,8,5324,1,0,2,11,173,1.0,4.21,4.9,0.0,0.0,0.0,0.0,4.9,4.9,0.0,0.0,12,2,5324,222,392
2023,43,1,8,5325,1,0,2,13,201,1.0,2.44,5.5,0.0,0.0,10.0,1.4,5.0,5.5,0.0,0.0,12,1,5325,253,630
2023,43,1,8,5326,1,0,2,7,107,0.1,36.66,64.9,0.0,0.0,10.0,1.4,5.9,6.49,0.0,0.0,12,3,5326,143,644
2023,43,1,8,5326,1,0,2,7,136,0.15,46.94,115.0,0.0,0.0,10.0,1.4,15.68,17.25,0.0,0.0,12,5,5326,177,644
2023,43,1,8,5326,1,0,2,7,139,0.1,30.83,68.0,0.0,0.0,10.0,1.4,6.18,6.8,0.0,0.0,12,0,5326,180,644
2023,43,1,8,5326,1,0,2,10,8,1.0,0.33,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12,0,5326,37,644
2023,43,1,8,5327,1,0,2,15,199,0.1,19.45,49.5,0.0,0.0,10.0,1.4,4.5,4.95,0.0,0.0,12,1,5327,250,823
2023,43,1,8,5327,1,0,2,13,193,1.0,3.74,4.95,0.0,0.0,10.0,1.4,4.5,4.95,0.0,0.0,12,1,5327,243,823
2023,43,1,8,5327,1,0,2,13,59,1.0,0.88,3.95,0.0,0.0,0.0,0.0,3.95,3.95,0.0,0.0,12,1,5327,91,823
2023,43,1,8,5328,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,12,0,5328,43,607
2023,43,1,8,5328,1,0,2,1,51,1.0,0.83,2.0,0.0,0.0,21.0,5.2,1.65,2.0,0.0,0.0,12,2,5328,83,607
2023,43,1,8,5329,1,0,2,2,125,1.0,0.59,2.95,0.0,0.0,10.0,1.4,2.68,2.95,0.0,0.0,12,2,5329,162,979
2023,43,1,8,5329,1,0,2,1,5,1.0,0.3,1.5,0.0,0.0,10.0,1.4,1.36,1.5,0.0,0.0,12,1,5329,33,979
2023,43,1,8,5330,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,13,0,5330,43,433
2023,43,1,8,5331,1,0,2,2,14,3.0,1.73,4.9,0.0,0.0,10.0,1.4,13.36,14.7,0.0,0.0,13,0,5331,43,330
2023,43,1,8,5331,1,0,2,2,69,2.0,0.42,1.0,0.0,0.0,10.0,1.4,1.82,2.0,0.0,0.0,13,0,5331,101,330
2023,43,1,8,5331,1,0,2,0,64,2.0,0.13,0.35,0.0,0.0,10.0,1.4,0.64,0.7,0.0,0.0,13,0,5331,96,330
2023,43,1,8,5332,1,0,2,15,157,0.1,22.0,49.5,0.0,0.0,10.0,1.4,4.5,4.95,0.0,0.0,13,0,5332,201,142
2023,43,1,8,5332,1,0,2,2,123,1.0,0.59,2.95,0.0,0.0,10.0,1.4,2.68,2.95,0.0,0.0,13,1,5332,160,142
2023,43,1,8,5332,1,0,2,1,72,1.0,0.83,2.0,0.0,0.0,21.0,5.2,1.65,2.0,0.0,0.0,13,2,5332,104,142
2023,43,1,8,5333,1,0,2,2,14,2.0,1.73,4.9,0.0,0.0,10.0,1.4,8.91,9.8,0.0,0.0,13,0,5333,43,799
2023,43,1,8,5334,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,13,0,5334,43,539
2023,43,1,8,5335,1,0,2,2,14,3.0,1.73,4.9,0.0,0.0,10.0,1.4,13.36,14.7,0.0,0.0,13,0,5335,43,277
2023,43,1,8,5335,1,0,2,2,69,2.0,0.42,1.0,0.0,0.0,10.0,1.4,1.82,2.0,0.0,0.0,13,0,5335,101,277
2023,43,1,8,5335,1,0,2,1,50,2.0,0.83,2.0,0.0,0.0,21.0,5.2,3.31,4.0,0.0,0.0,13,2,5335,82,277
2023,43,1,8,5335,1,0,2,1,49,1.0,0.83,2.0,0.0,0.0,21.0,5.2,1.65,2.0,0.0,0.0,13,1,5335,81,277
2023,43,1,8,5336,1,0,2,2,124,1.0,1.46,2.95,0.0,0.0,10.0,1.4,2.68,2.95,0.0,0.0,13,2,5336,161,232
2023,43,1,8,5337,1,0,2,2,69,2.0,0.42,1.0,0.0,0.0,10.0,1.4,1.82,2.0,0.0,100.0,13,0,5337,101,528
2023,43,1,8,5337,1,0,2,2,14,2.0,1.73,4.9,0.0,0.0,10.0,1.4,8.91,9.8,0.0,100.0,13,0,5337,43,528
2023,43,1,8,5337,1,0,2,0,64,2.0,0.13,0.35,0.0,0.0,10.0,1.4,0.64,0.7,0.0,100.0,13,0,5337,96,528
2023,43,1,8,5337,1,0,2,13,193,1.0,3.74,4.95,100.0,0.0,10.0,1.4,0.0,0.0,0.0,100.0,13,0,5337,243,528
2023,43,1,8,5338,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,13,0,5338,43,570
2023,43,1,8,5339,1,0,2,1,114,1.0,0.49,2.0,0.0,0.0,21.0,5.2,1.65,2.0,0.0,0.0,14,2,5339,151,89
2023,43,1,8,5339,1,0,2,2,10,1.0,4.52,9.9,0.0,0.0,10.0,1.4,9.0,9.9,0.0,0.0,14,0,5339,39,89
2023,43,1,8,5339,1,0,2,11,176,1.0,4.31,5.9,0.0,0.0,0.0,0.0,5.9,5.9,0.0,0.0,14,1,5339,225,89
2023,43,1,8,5339,1,0,2,14,84,1.0,7.1,15.9,0.0,0.0,10.0,1.4,14.45,15.9,0.0,0.0,14,2,5339,118,89
2023,43,1,8,5339,1,0,2,15,157,0.1,22.0,49.5,0.0,0.0,10.0,1.4,4.5,4.95,0.0,0.0,14,0,5339,201,89
2023,43,1,8,5340,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,14,0,5340,43,491
2023,43,1,8,5341,1,0,2,6,77,1.0,2.5,5.5,0.0,0.0,10.0,1.4,5.0,5.5,0.0,0.0,14,0,5341,110,198
2023,43,1,8,5341,1,0,2,13,194,1.0,0.21,1.5,0.0,0.0,21.0,5.2,1.24,1.5,0.0,0.0,14,3,5341,244,198
2023,43,1,8,5342,1,0,2,15,81,0.46,7.41,15.9,0.0,0.0,10.0,1.4,6.65,7.31,0.0,0.0,14,1,5342,115,361
2023,43,1,8,5342,1,0,2,15,157,0.2,22.0,49.5,0.0,0.0,10.0,1.4,9.0,9.9,0.0,0.0,14,0,5342,201,361
2023,43,1,8,5342,1,0,2,2,125,1.0,0.59,2.95,0.0,0.0,10.0,1.4,2.68,2.95,0.0,0.0,14,0,5342,162,361
2023,43,1,8,5343,1,0,2,7,142,0.1,21.52,59.9,0.0,0.0,10.0,1.4,5.45,5.99,0.0,0.0,14,2,5343,183,440
2023,43,1,8,5344,1,0,2,14,87,1.0,8.23,21.9,0.0,0.0,10.0,1.4,19.9,21.9,0.0,0.0,14,0,5344,121,25
2023,43,1,8,5345,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,14,0,5345,43,24
2023,43,1,8,5346,1,0,2,6,77,1.0,2.5,5.5,0.0,0.0,10.0,1.4,5.0,5.5,0.0,0.0,14,0,5346,110,393
2023,43,1,8,5347,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,14,0,5347,43,506
2023,43,1,8,5348,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,14,0,5348,43,300
2023,43,1,8,5349,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,14,0,5349,43,338
2023,43,1,8,5349,1,0,2,1,49,1.0,0.83,2.0,0.0,0.0,21.0,5.2,1.65,2.0,0.0,0.0,14,0,5349,81,338
2023,43,1,8,5350,1,0,2,2,53,1.0,3.44,7.9,0.0,0.0,21.0,5.2,6.53,7.9,0.0,0.0,14,2,5350,85,266
2023,43,1,8,5351,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,14,0,5351,43,460
2023,43,1,8,5352,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,14,0,5352,43,692
2023,43,1,8,5352,1,0,2,1,50,1.0,0.83,2.0,0.0,0.0,21.0,5.2,1.65,2.0,0.0,0.0,14,0,5352,82,692
2023,43,1,8,5353,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,15,0,5353,43,455
2023,43,1,8,5353,1,0,2,1,72,1.0,0.83,2.0,0.0,0.0,21.0,5.2,1.65,2.0,0.0,0.0,15,0,5353,104,455
2023,43,1,8,5354,1,0,2,7,139,0.15,30.83,68.0,0.0,0.0,10.0,1.4,9.27,10.2,0.0,0.0,15,0,5354,180,359
2023,43,1,8,5355,1,0,2,0,63,1.0,0.21,0.35,0.0,0.0,10.0,1.4,0.32,0.35,0.0,0.0,15,0,5355,95,67
2023,43,1,8,5355,1,0,2,0,64,1.0,0.13,0.35,0.0,0.0,10.0,1.4,0.32,0.35,0.0,0.0,15,0,5355,96,67
2023,43,1,8,5355,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,15,0,5355,43,67
2023,43,1,8,5356,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,15,0,5356,43,862
2023,43,1,8,5356,1,0,2,0,63,1.0,0.21,0.35,0.0,0.0,10.0,1.4,0.32,0.35,0.0,0.0,15,0,5356,95,862
2023,43,1,8,5356,1,0,2,0,64,1.0,0.13,0.35,0.0,0.0,10.0,1.4,0.32,0.35,0.0,0.0,15,0,5356,96,862
2023,43,1,8,5356,1,0,2,2,69,1.0,0.42,1.0,0.0,0.0,10.0,1.4,0.91,1.0,0.0,0.0,15,0,5356,101,862
2023,43,1,8,5357,1,0,2,2,10,1.0,4.52,9.9,0.0,0.0,10.0,1.4,9.0,9.9,0.0,0.0,16,0,5357,39,411
2023,43,1,8,5358,1,0,2,2,124,1.0,1.46,2.95,0.0,0.0,10.0,1.4,2.68,2.95,0.0,0.0,16,0,5358,161,970
2023,43,1,8,5359,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,16,0,5359,43,490
2023,43,1,8,5360,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,16,0,5360,43,832
2023,43,1,8,5361,1,0,2,13,193,1.0,3.74,4.95,0.0,0.0,10.0,1.4,4.5,4.95,0.0,0.0,16,0,5361,243,48
2023,43,1,8,5361,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,16,0,5361,43,48
2023,43,1,8,5361,1,0,2,0,63,1.0,0.21,0.35,0.0,0.0,10.0,1.4,0.32,0.35,0.0,0.0,16,0,5361,95,48
2023,43,1,8,5362,1,0,2,14,83,2.0,8.3,9.9,0.0,0.0,10.0,1.4,18.0,19.8,0.0,0.0,16,1,5362,117,686
2023,43,1,8,5362,1,0,2,11,171,1.0,5.91,8.9,0.0,0.0,0.0,0.0,8.9,8.9,0.0,0.0,16,1,5362,220,686
2023,43,1,8,5363,1,0,2,13,193,1.0,3.74,4.95,0.0,0.0,10.0,1.4,4.5,4.95,0.0,0.0,16,0,5363,243,563
2023,43,1,8,5363,1,0,2,2,52,1.0,5.96,12.9,0.0,0.0,21.0,5.2,10.66,12.9,0.0,0.0,16,1,5363,84,563
2023,43,1,8,5363,1,0,2,2,54,1.0,2.98,6.9,0.0,0.0,21.0,5.2,5.7,6.9,0.0,0.0,16,1,5363,86,563
2023,43,1,8,5363,1,0,2,0,63,3.0,0.21,0.35,0.0,0.0,10.0,1.4,0.95,1.05,0.0,0.0,16,0,5363,95,563
2023,43,1,8,5363,1,0,2,0,64,2.0,0.13,0.35,0.0,0.0,10.0,1.4,0.64,0.7,0.0,0.0,16,0,5363,96,563
2023,43,1,8,5364,1,0,2,14,96,1.0,4.65,9.9,0.0,0.0,10.0,1.4,9.0,9.9,0.0,0.0,16,1,5364,131,101
2023,43,1,8,5365,1,0,2,6,77,2.0,2.5,5.5,0.0,0.0,10.0,1.4,10.0,11.0,0.0,0.0,17,0,5365,110,215
2023,43,1,8,5365,1,0,2,1,50,1.0,0.83,2.0,0.0,0.0,21.0,5.2,1.65,2.0,0.0,0.0,17,0,5365,82,215
2023,43,1,8,5365,1,0,2,1,114,1.0,0.49,2.0,0.0,0.0,21.0,5.2,1.65,2.0,0.0,0.0,17,0,5365,151,215
2023,43,1,8,5366,1,0,2,13,62,1.0,1.57,3.95,0.0,0.0,10.0,1.4,3.59,3.95,0.0,0.0,17,2,5366,94,437
2023,43,1,8,5367,1,0,2,15,199,0.1,19.45,49.5,0.0,0.0,10.0,1.4,4.5,4.95,0.0,0.0,18,0,5367,250,699
2023,43,1,8,5367,1,0,2,13,59,1.0,0.88,3.95,0.0,0.0,0.0,0.0,3.95,3.95,0.0,0.0,18,0,5367,91,699
2023,43,1,8,5367,1,0,2,13,60,1.0,2.04,3.95,0.0,0.0,10.0,1.4,3.59,3.95,0.0,0.0,18,1,5367,92,699
2023,43,1,8,5368,1,0,2,2,14,2.0,1.73,4.9,0.0,0.0,10.0,1.4,8.91,9.8,0.0,0.0,18,0,5368,43,568
2023,43,1,8,5368,1,0,2,2,69,2.0,0.42,1.0,0.0,0.0,10.0,1.4,1.82,2.0,0.0,0.0,18,0,5368,101,568
2023,43,1,8,5368,1,0,2,0,63,2.0,0.21,0.35,0.0,0.0,10.0,1.4,0.64,0.7,0.0,0.0,18,0,5368,95,568
2023,43,1,8,5368,1,0,2,0,64,2.0,0.13,0.35,0.0,0.0,10.0,1.4,0.64,0.7,0.0,0.0,18,0,5368,96,568
2023,43,1,8,5369,1,0,2,15,147,1.0,0.95,2.45,0.0,0.0,10.0,1.4,2.23,2.45,0.0,0.0,18,8,5369,190,558
2023,43,1,8,5369,1,0,2,2,54,1.0,2.98,6.9,0.0,0.0,21.0,5.2,5.7,6.9,0.0,0.0,18,0,5369,86,558
2023,43,1,8,5369,1,0,2,2,69,1.0,0.42,1.0,0.0,0.0,10.0,1.4,0.91,1.0,0.0,0.0,18,0,5369,101,558
2023,43,1,8,5369,1,0,2,13,194,1.0,0.21,1.5,0.0,0.0,21.0,5.2,1.24,1.5,0.0,0.0,18,0,5369,244,558
2023,43,1,8,5370,1,0,2,6,77,1.0,2.5,5.5,0.0,0.0,10.0,1.4,5.0,5.5,0.0,0.0,18,0,5370,110,158
2023,43,1,8,5371,1,0,2,0,63,1.0,0.21,0.35,0.0,0.0,10.0,1.4,0.32,0.35,0.0,0.0,19,0,5371,95,488
2023,43,1,8,5371,1,0,2,0,64,1.0,0.13,0.35,0.0,0.0,10.0,1.4,0.32,0.35,0.0,0.0,19,0,5371,96,488
2023,43,1,8,5371,1,0,2,2,54,1.0,2.98,6.9,0.0,0.0,21.0,5.2,5.7,6.9,0.0,0.0,19,0,5371,86,488
2023,43,1,8,5372,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,19,0,5372,43,685
2023,43,1,8,5372,1,0,2,13,62,1.0,1.57,3.95,0.0,0.0,10.0,1.4,3.59,3.95,0.0,0.0,19,0,5372,94,685
2023,43,1,8,5373,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,19,0,5373,43,241
2023,43,1,8,5373,1,0,2,0,63,1.0,0.21,0.35,0.0,0.0,10.0,1.4,0.32,0.35,0.0,0.0,19,0,5373,95,241
2023,43,1,8,5373,1,0,2,0,64,1.0,0.13,0.35,0.0,0.0,10.0,1.4,0.32,0.35,0.0,0.0,19,0,5373,96,241
2023,43,1,8,5374,1,0,2,15,199,0.1,19.45,49.5,0.0,0.0,10.0,1.4,4.5,4.95,0.0,0.0,19,0,5374,250,793
2023,43,1,8,5374,1,0,2,0,63,1.0,0.21,0.35,0.0,0.0,10.0,1.4,0.32,0.35,0.0,0.0,19,0,5374,95,793
2023,43,1,8,5374,1,0,2,2,10,1.0,4.52,9.9,0.0,0.0,10.0,1.4,9.0,9.9,0.0,0.0,19,0,5374,39,793
2023,43,1,8,5375,1,0,2,6,77,1.0,2.5,5.5,0.0,0.0,10.0,1.4,5.0,5.5,0.0,0.0,19,0,5375,110,752
2023,43,1,8,5376,1,0,2,15,157,0.1,22.0,49.5,0.0,0.0,10.0,1.4,4.5,4.95,0.0,0.0,19,0,5376,201,881
2023,43,1,8,5376,1,0,2,2,124,1.0,1.46,2.95,0.0,0.0,10.0,1.4,2.68,2.95,0.0,0.0,19,0,5376,161,881
2023,43,1,8,5377,1,0,2,15,199,0.1,19.45,49.5,0.0,0.0,10.0,1.4,4.5,4.95,0.0,0.0,19,0,5377,250,4
2023,43,1,8,5377,1,0,2,14,87,1.0,8.23,21.9,0.0,0.0,10.0,1.4,19.9,21.9,0.0,0.0,19,0,5377,121,4
2023,43,1,8,5377,1,0,2,6,77,2.0,2.5,5.5,0.0,0.0,10.0,1.4,10.0,11.0,0.0,0.0,19,0,5377,110,4
2023,43,1,8,5377,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,19,0,5377,43,4
2023,43,1,8,5378,1,0,2,2,10,1.0,4.52,9.9,0.0,0.0,10.0,1.4,9.0,9.9,0.0,0.0,20,0,5378,39,595
2023,43,1,8,5379,1,0,2,13,201,1.0,2.44,5.5,0.0,0.0,10.0,1.4,5.0,5.5,0.0,0.0,20,0,5379,253,819
2023,43,1,8,5379,1,0,2,2,54,1.0,2.98,6.9,0.0,0.0,21.0,5.2,5.7,6.9,0.0,0.0,20,0,5379,86,819
2023,43,1,8,5380,1,0,2,2,54,2.0,2.98,6.9,0.0,0.0,21.0,5.2,11.4,13.8,0.0,0.0,20,0,5380,86,360
2023,43,1,8,5380,1,0,2,2,10,1.0,4.52,9.9,0.0,0.0,10.0,1.4,9.0,9.9,0.0,0.0,20,0,5380,39,360
2023,43,1,8,5381,1,0,2,2,125,1.0,0.59,2.95,0.0,0.0,10.0,1.4,2.68,2.95,0.0,0.0,20,0,5381,162,458
2023,43,1,8,5381,1,0,2,2,124,1.0,1.46,2.95,0.0,0.0,10.0,1.4,2.68,2.95,0.0,0.0,20,0,5381,161,458
2023,43,1,8,5381,1,0,2,6,77,1.0,2.5,5.5,0.0,0.0,10.0,1.4,5.0,5.5,0.0,0.0,20,0,5381,110,458
2023,43,1,8,5381,1,0,2,11,175,1.0,6.03,8.9,0.0,0.0,0.0,0.0,8.9,8.9,0.0,0.0,20,12,5381,224,458
2023,43,1,8,5381,1,0,2,2,54,2.0,2.98,6.9,0.0,0.0,21.0,5.2,11.4,13.8,0.0,0.0,20,0,5381,86,458
2023,43,1,8,5381,1,0,2,1,72,1.0,0.83,2.0,0.0,0.0,21.0,5.2,1.65,2.0,0.0,0.0,20,0,5381,104,458
2023,43,1,8,5381,1,0,2,1,49,3.0,0.83,2.0,0.0,0.0,21.0,5.2,4.96,6.0,0.0,0.0,20,0,5381,81,458
2023,43,1,8,5382,1,0,2,10,150,1.0,1.04,2.4,0.0,0.0,0.0,0.0,2.4,2.4,0.0,0.0,20,1,5382,193,247
2023,43,1,8,5382,1,0,2,5,205,1.0,10.69,8.9,0.0,0.0,10.0,1.4,8.09,8.9,0.0,0.0,20,16,5382,257,247
2023,43,1,8,5382,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,20,0,5382,43,247
2023,43,1,8,5382,1,0,2,0,63,1.0,0.21,0.35,0.0,0.0,10.0,1.4,0.32,0.35,0.0,0.0,20,0,5382,95,247
2023,43,1,8,5382,1,0,2,0,64,1.0,0.13,0.35,0.0,0.0,10.0,1.4,0.32,0.35,0.0,0.0,20,0,5382,96,247
2023,43,1,8,5382,1,0,2,2,69,1.0,0.42,1.0,0.0,0.0,10.0,1.4,0.91,1.0,0.0,0.0,20,0,5382,101,247
2023,43,1,8,5383,1,0,2,2,52,1.0,5.96,12.9,0.0,0.0,21.0,5.2,10.66,12.9,0.0,0.0,20,0,5383,84,565
2023,43,1,8,5384,1,0,2,2,14,1.0,1.73,4.9,0.0,0.0,10.0,1.4,4.45,4.9,0.0,0.0,21,0,5384,43,672
