image_type,image_number,patience_validation,patience_plateau,delta_min,batch_size,split_size,max_loss_reset,learning_rate,weight_decay,first_conv_outchann,second_conv_outchann,fclayer1,fclayer2,criterion_type,optimizer,verbosity,accuracy,precision,recall,f1,average_loss,combined_score,rank
RAW,3,1,0,0.1,30,0.8,1,5e-05,0.02,10,24,210,None,BCElogitsloss,Adam,1,0.1428571428571428,0.54,0.6,0.7516483516483515,0.975642715081246,0.15964501353346786,65.0
RAW,3,1,0,0.1,30,0.8,1,5e-05,0.02,12,24,210,None,BCElogitsloss,Adam,1,0.2857142857142858,0.5538461538461539,0.4,0.6263736263736263,0.973003207240689,0.29703130421279056,61.5
RAW,3,1,0,0.1,30,0.8,1,8e-05,0.03,10,24,210,None,BCElogitsloss,Adam,1,1.0000000000000002,0.7333333333333334,0.7333333333333333,0.9743589743589742,0.9560036392912568,0.9887311651302059,4.5
RAW,3,1,0,0.1,30,0.8,1,8e-05,0.03,12,24,210,None,BCElogitsloss,Adam,1,0.2857142857142858,0.5599999999999999,0.4666666666666667,0.6820512820512821,0.9834854758922953,0.2972967559131641,59.0
RAW,3,1,0,0.1,30,0.8,1,8e-05,0.01,10,24,210,None,BCElogitsloss,Adam,1,0.1428571428571428,0.5333333333333333,0.5333333333333333,0.7086247086247086,0.9315654934204961,0.1593579367736276,66.0
RAW,3,1,0,0.1,30,0.8,1,8e-05,0.01,12,24,210,None,BCElogitsloss,Adam,1,0.5714285714285714,0.64,0.5333333333333333,0.7794871794871794,0.7786743122142307,0.5743167502448252,27.0
RAW,3,1,0,0.1,30,0.8,1,8e-05,0.02,10,24,210,None,BCElogitsloss,Adam,1,0.4285714285714286,0.6,0.6666666666666666,0.8351648351648351,0.774858227758267,0.4358216305459264,42.0
RAW,3,1,0,0.1,30,0.8,1,8e-05,0.02,12,24,210,None,BCElogitsloss,Adam,1,0.2857142857142858,0.5684210526315789,0.6,0.7737556561085972,0.95880801735222,0.2976637641263738,55.0
RAW,3,1,0,0.1,30,0.8,1,0.0001,0.03,10,24,210,None,BCElogitsloss,Adam,1,0.4285714285714286,0.6,0.5333333333333333,0.7543424317617865,0.9151007533352401,0.43580972857238104,44.0
RAW,3,1,0,0.1,30,0.8,1,0.0001,0.03,12,24,210,None,BCElogitsloss,Adam,1,0.4285714285714286,0.6,0.6666666666666666,0.8351648351648351,0.9495846893352082,0.4358216305459264,42.0
RAW,3,1,0,0.1,30,0.8,1,0.0001,0.01,10,24,210,None,BCElogitsloss,Adam,1,0.857142857142857,0.6857142857142856,0.8,0.9743589743589742,0.9729363410628428,0.8499088078467423,10.0
RAW,3,1,0,0.1,30,0.8,1,0.0001,0.01,12,24,210,None,BCElogitsloss,Adam,1,0.5714285714285714,0.6352941176470588,0.6,0.8221153846153846,0.904858914497475,0.5741242595094326,30.5
RAW,3,1,0,0.1,30,0.8,1,0.0001,0.02,10,24,210,None,BCElogitsloss,Adam,1,0.5714285714285714,0.6545454545454544,0.4,0.6745562130177515,0.9238269723496371,0.5749182135943365,24.5
RAW,3,1,0,0.1,30,0.8,1,0.0001,0.02,12,24,210,None,BCElogitsloss,Adam,1,0.5714285714285714,0.6352941176470588,0.6,0.8221153846153846,0.960114385849898,0.5741242595094326,30.5
RAW,3,1,0,0.1,40,0.8,1,1e-05,0.03,10,24,210,None,BCElogitsloss,Adam,1,0.4285714285714286,0.0,0.0,0.0,0.4584122536698858,0.4104608011021161,49.0
RAW,3,1,0,0.1,40,0.8,1,1e-05,0.03,12,24,210,None,BCElogitsloss,Adam,1,1.0000000000000002,0.75,0.6666666666666666,0.9429280397022332,0.9626337701862684,0.9894280285761021,2.5
RAW,3,1,0,0.1,40,0.8,1,1e-05,0.01,10,24,210,None,BCElogitsloss,Adam,1,0.7142857142857142,0.6749999999999999,0.6,0.8486352357320099,0.9619110792361567,0.7126188785742413,18.5
RAW,3,1,0,0.1,40,0.8,1,1e-05,0.01,12,24,210,None,BCElogitsloss,Adam,1,0.0,0.24,0.06666666666666667,0.14615384615384616,0.843859492223689,0.010126478817206092,72.0
RAW,3,1,0,0.1,40,0.8,1,1e-05,0.02,10,24,210,None,BCElogitsloss,Adam,1,0.5714285714285714,0.6352941176470588,0.6,0.8221153846153846,0.8907365014969838,0.5741242595094326,30.5
RAW,3,1,0,0.1,40,0.8,1,1e-05,0.02,12,24,210,None,BCElogitsloss,Adam,1,1.0000000000000002,1.0,0.3333333333333333,0.6959706959706959,0.7954304645271778,0.9999404901322736,1.0
RAW,3,1,0,0.1,40,0.8,1,5e-05,0.03,10,24,210,None,BCElogitsloss,Adam,1,0.4285714285714286,0.0,0.0,0.0,1.1102230246251565e-16,0.4104608011021161,49.0
RAW,3,1,0,0.1,40,0.8,1,5e-05,0.03,12,24,210,None,BCElogitsloss,Adam,1,0.0,0.43636363636363634,0.26666666666666666,0.44970414201183434,0.9523026207215319,0.018424763638787815,71.0
RAW,3,1,0,0.1,40,0.8,1,5e-05,0.01,10,24,210,None,BCElogitsloss,Adam,1,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.6089743589743589,0.8868939305598805,0.5754234003767776,23.0
RAW,3,1,0,0.1,40,0.8,1,5e-05,0.01,12,24,210,None,BCElogitsloss,Adam,1,0.5714285714285714,0.6260869565217391,0.8,0.923076923076923,0.9958105049080932,0.5737538569263835,36.0
RAW,3,1,0,0.1,40,0.8,1,5e-05,0.02,10,24,210,None,BCElogitsloss,Adam,1,0.4285714285714286,0.6,1.0,0.9743589743589742,0.9962979252209047,0.43585138547978974,38.5
RAW,3,1,0,0.1,40,0.8,1,5e-05,0.02,12,24,210,None,BCElogitsloss,Adam,1,0.4285714285714286,0.6,1.0,0.9743589743589742,0.9944842715495605,0.43585138547978974,38.5
RAW,3,1,0,0.1,40,0.8,1,8e-05,0.03,10,24,210,None,BCElogitsloss,Adam,1,0.4285714285714286,0.6,0.4666666666666667,0.7055702917771883,0.8386995032139537,0.43580377758560834,45.0
RAW,3,1,0,0.1,40,0.8,1,8e-05,0.03,12,24,210,None,BCElogitsloss,Adam,1,0.7142857142857142,0.6666666666666666,0.6666666666666666,0.8857808857808858,0.9539698065895806,0.7122734223446796,21.0
RAW,3,1,0,0.1,40,0.8,1,8e-05,0.01,10,24,210,None,BCElogitsloss,Adam,1,0.4285714285714286,0.0,0.0,0.0,0.9236691502956076,0.4104608011021161,49.0
RAW,3,1,0,0.1,40,0.8,1,8e-05,0.01,12,24,210,None,BCElogitsloss,Adam,1,0.2857142857142858,0.5793103448275863,0.9333333333333333,0.93006993006993,1.0,0.29815270816325135,52.0
RAW,3,1,0,0.1,40,0.8,1,8e-05,0.02,10,24,210,None,BCElogitsloss,Adam,1,0.5714285714285714,0.631578947368421,0.6666666666666666,0.8597285067873303,0.39904735602053465,0.5739735459787063,34.0
RAW,3,1,0,0.1,40,0.8,1,8e-05,0.02,12,24,210,None,BCElogitsloss,Adam,1,0.5714285714285714,0.624,0.8666666666666667,0.95,0.9761331415284199,0.5736718033233263,37.0
RAW,3,1,0,0.1,40,0.8,1,0.0001,0.03,10,24,210,None,BCElogitsloss,Adam,1,0.1428571428571428,0.5538461538461539,0.8,0.8555347091932457,0.9874091515220291,0.16024674309938783,64.0
RAW,3,1,0,0.1,40,0.8,1,0.0001,0.03,12,24,210,None,BCElogitsloss,Adam,1,0.7142857142857142,0.75,0.3333333333333333,0.6354515050167223,0.956832438659676,0.7157577395741611,13.0
RAW,3,1,0,0.1,40,0.8,1,0.0001,0.01,10,24,210,None,BCElogitsloss,Adam,1,0.4285714285714286,0.6,0.2,0.41758241758241754,0.8797299061397512,0.43577997363851767,46.0
RAW,3,1,0,0.1,40,0.8,1,0.0001,0.01,12,24,210,None,BCElogitsloss,Adam,1,0.7142857142857142,0.6857142857142856,0.5333333333333333,0.806366047745358,0.9869399305091419,0.713064736865613,16.0
RAW,3,1,0,0.1,40,0.8,1,0.0001,0.02,10,24,210,None,BCElogitsloss,Adam,1,0.2857142857142858,0.5538461538461539,0.4,0.6263736263736263,0.9299668799146615,0.29703130421279056,61.5
RAW,3,1,0,0.1,40,0.8,1,0.0001,0.02,12,24,210,None,BCElogitsloss,Adam,1,0.857142857142857,0.7636363636363636,0.4666666666666667,0.78698224852071,0.7755364766679389,0.8531649385721105,6.0
RAW,3,1,0,0.1,50,0.8,1,1e-05,0.03,10,24,210,None,BCElogitsloss,Adam,1,0.2857142857142858,0.5647058823529412,0.5333333333333333,0.7307692307692307,0.8376394752402485,0.29750114862210214,57.5
RAW,3,1,0,0.1,50,0.8,1,1e-05,0.03,12,24,210,None,BCElogitsloss,Adam,1,0.5714285714285714,0.631578947368421,0.6666666666666666,0.8597285067873303,0.9355803483553186,0.5739735459787063,34.0
RAW,3,1,0,0.1,50,0.8,1,1e-05,0.01,10,24,210,None,BCElogitsloss,Adam,1,0.7142857142857142,0.6857142857142856,0.5333333333333333,0.806366047745358,0.9387871828099162,0.713064736865613,16.0
RAW,3,1,0,0.1,50,0.8,1,1e-05,0.01,12,24,210,None,BCElogitsloss,Adam,1,0.857142857142857,0.7384615384615385,0.5333333333333333,0.8351648351648351,0.9102676001905483,0.8521092957305161,7.0
RAW,3,1,0,0.1,50,0.8,1,1e-05,0.02,10,24,210,None,BCElogitsloss,Adam,1,0.0,0.46153846153846156,0.3333333333333333,0.521978021978022,0.9064454628424223,0.019492308453927628,70.0
RAW,3,1,0,0.1,50,0.8,1,1e-05,0.02,12,24,210,None,BCElogitsloss,Adam,1,0.2857142857142858,0.5538461538461539,0.4,0.6263736263736263,0.8461455355360322,0.29703130421279056,61.5
RAW,3,1,0,0.1,50,0.8,1,5e-05,0.03,10,24,210,None,BCElogitsloss,Adam,1,0.2857142857142858,0.5647058823529412,0.5333333333333333,0.7307692307692307,0.9595193946750351,0.29750114862210214,57.5
RAW,3,1,0,0.1,50,0.8,1,5e-05,0.03,12,24,210,None,BCElogitsloss,Adam,1,0.7142857142857142,0.6666666666666666,0.6666666666666666,0.8857808857808858,0.9816291473000354,0.7122734223446796,21.0
RAW,3,1,0,0.1,50,0.8,1,5e-05,0.01,10,24,210,None,BCElogitsloss,Adam,1,0.4285714285714286,0.6,0.7333333333333333,0.8690228690228691,0.954616836387664,0.435827581532699,40.0
RAW,3,1,0,0.1,50,0.8,1,5e-05,0.01,12,24,210,None,BCElogitsloss,Adam,1,0.1428571428571428,0.48,0.26666666666666666,0.4676923076923077,0.9388563442119716,0.15708512664199617,67.0
RAW,3,1,0,0.1,50,0.8,1,5e-05,0.02,10,24,210,None,BCElogitsloss,Adam,1,0.5714285714285714,0.6352941176470588,0.6,0.8221153846153846,0.9560357927419039,0.5741242595094326,30.5
RAW,3,1,0,0.1,50,0.8,1,5e-05,0.02,12,24,210,None,BCElogitsloss,Adam,1,0.7142857142857142,0.6857142857142856,0.5333333333333333,0.806366047745358,0.9982429550885761,0.713064736865613,16.0
RAW,3,1,0,0.1,50,0.8,1,8e-05,0.03,10,24,210,None,BCElogitsloss,Adam,1,0.5714285714285714,0.64,0.5333333333333333,0.7794871794871794,0.9616171686670697,0.5743167502448252,27.0
RAW,3,1,0,0.1,50,0.8,1,8e-05,0.03,12,24,210,None,BCElogitsloss,Adam,1,0.857142857142857,0.7058823529411765,0.6666666666666666,0.9134615384615384,0.9598965629789313,0.8507473703967628,8.5
RAW,3,1,0,0.1,50,0.8,1,8e-05,0.01,10,24,210,None,BCElogitsloss,Adam,1,0.0,0.5052631578947367,0.5333333333333333,0.6877828054298643,0.7426324673926332,0.021353982274041207,69.0
RAW,3,1,0,0.1,50,0.8,1,8e-05,0.01,12,24,210,None,BCElogitsloss,Adam,1,0.4285714285714286,0.0,0.0,0.0,0.7941590321856041,0.4104608011021161,49.0
RAW,3,1,0,0.1,50,0.8,1,8e-05,0.02,10,24,210,None,BCElogitsloss,Adam,1,0.7142857142857142,0.7000000000000001,0.4666666666666667,0.7578347578347577,0.9899520162051767,0.7136611982496994,14.0
RAW,3,1,0,0.1,50,0.8,1,8e-05,0.02,12,24,210,None,BCElogitsloss,Adam,1,0.5714285714285714,0.64,0.5333333333333333,0.7794871794871794,0.9523452753307291,0.5743167502448252,27.0
RAW,3,1,0,0.1,50,0.8,1,0.0001,0.03,10,24,210,None,BCElogitsloss,Adam,1,0.7142857142857142,0.6666666666666666,0.6666666666666666,0.8857808857808858,0.924761392655116,0.7122734223446796,21.0
RAW,3,1,0,0.1,50,0.8,1,0.0001,0.03,12,24,210,None,BCElogitsloss,Adam,1,0.0,0.5142857142857142,0.6,0.7307692307692307,0.8076312264481814,0.021740404231882806,68.0
RAW,3,1,0,0.1,50,0.8,1,0.0001,0.01,10,24,210,None,BCElogitsloss,Adam,1,0.4285714285714286,0.6,0.6666666666666666,0.8351648351648351,0.9796815987792494,0.4358216305459264,42.0
RAW,3,1,0,0.1,50,0.8,1,0.0001,0.01,12,24,210,None,BCElogitsloss,Adam,1,0.2857142857142858,0.5684210526315789,0.6,0.7737556561085972,0.9784128678962583,0.2976637641263738,55.0
RAW,3,1,0,0.1,50,0.8,1,0.0001,0.02,10,24,210,None,BCElogitsloss,Adam,1,0.7142857142857142,0.8999999999999999,0.2,0.4615384615384615,0.9965596620276258,0.7220711674946366,12.0
RAW,3,1,0,0.1,50,0.8,1,0.0001,0.02,12,24,210,None,BCElogitsloss,Adam,1,0.2857142857142858,0.5684210526315789,0.6,0.7737556561085972,0.8972072666473475,0.2976637641263738,55.0
