number,value,params_batch_size,params_delta_min,params_fclayer1,params_fclayer2,params_first_conv_outchann,params_learning_rate,params_max_loss_reset,params_patience_plateau,params_patience_validation,params_second_conv_outchann,params_split_size,params_weight_decay,state
16,0.0005147536207611362,30,0.1,210,30,10,0.000904597409938969,1,1,2,24,0.7999999999999999,0.024621055499412577,COMPLETE
17,0.030761268362402915,20,0.1,180,120,12,0.00017962680695999078,5,1,2,24,0.75,0.04387286202441498,COMPLETE
18,0.0012818024307489394,50,0,210,60,10,6.468949649848781e-05,1,0. 3,2,24,0.75,0.02688393647193523,COMPLETE
19,0.005098993207017581,30,0.1,180,150,8,0.0009781970834811086,3,1,3,24,0.7999999999999999,0.016280875128178978,COMPLETE
20,0.01693604588508606,40,0.1,210,90,12,0.00020471575035382043,5,1,2,20,0.75,0.027158849016921,COMPLETE
21,0.0006080510909669101,40,0.1,150,90,10,0.000619702565276498,1,1,1,24,0.7,0.013981104932723818,COMPLETE
22,0.0003809172660112381,50,0.1,150,30,10,0.0006010488792702759,1,1,0,24,0.7,0.02017538211224633,COMPLETE
23,0.000205095368437469,40,0.1,180,120,10,0.000630799388422603,1,1,1,24,0.7,0.04408679381981678,COMPLETE
24,0.02611694812774658,50,0.1,150,90,10,0.0007778774494002281,3,1,2,24,0.75,0.01749628388867646,COMPLETE
25,0.002252239640802145,40,0.1,180,60,8,0.0002522264299567842,1,1,1,24,0.7,0.02279585587903778,COMPLETE
26,0.005032060295343399,30,0,150,120,12,0.00047090541676102134,3,0. 3,2,24,0.75,0.030947841590740335,COMPLETE
27,0.0045141329988837246,40,0.1,180,90,10,0.0009865392805099371,1,1,1,24,0.7,0.014215779474301738,COMPLETE
28,0.05087766170501709,50,0.1,210,150,8,8.37378627292438e-05,5,1,0,20,0.75,0.029632088611896285,COMPLETE
29,0.0007426580239553004,20,0.1,150,0,10,0.0003795366833592538,1,1,3,20,0.7999999999999999,0.040114109589552485,COMPLETE
30,0.008371262128154438,30,0.1,180,60,12,0.00023617952425200174,3,1,2,24,0.7,0.059623088860144606,COMPLETE
31,0.0004033937118947506,40,0.1,180,120,10,0.0006531234285135762,1,1,1,24,0.7,0.040663520937848224,COMPLETE
32,0.0005333142005838453,40,0.1,180,120,10,0.0004934726195325398,1,1,1,24,0.7,0.05132304866740227,COMPLETE
33,0.0005282898806035518,50,0.1,210,120,10,0.0007214113258886069,1,1,1,24,0.7,0.04848797136571055,COMPLETE
34,0.00011368266132194549,40,0.1,180,150,10,0.00036923964378036825,1,1,2,24,0.7,0.06292396190732427,COMPLETE
35,0.006629496812820435,30,0.1,120,150,12,0.00033658543984514146,9,1,2,24,0.7,0.07357172654563172,COMPLETE
36,0.0044207171886228025,10,0,210,150,10,0.00042421141133766046,3,0. 3,2,24,0.7,0.03528926488714039,COMPLETE
37,0.0007040208764374256,50,0.1,150,90,8,0.0005028752107815893,1,1,2,24,0.7,0.05917088529316044,COMPLETE
38,0.03227924108505249,50,0.1,120,150,10,0.0002935243497794866,5,1,2,24,0.7999999999999999,0.012259029530748231,COMPLETE
39,0.004512569401413202,40,0,180,120,8,0.0007945497672605802,3,0. 3,3,20,0.7,0.021968642925978787,COMPLETE
40,0.00021756995702162384,30,0.1,210,30,12,0.0001730470624698517,1,1,2,24,0.7,0.07237333999938021,COMPLETE
41,0.000555711449123919,40,0.1,180,120,10,0.0005893670398489472,1,1,1,24,0.7,0.0566273003041478,COMPLETE
42,0.0020786514040082695,40,0.1,180,150,10,0.0003836639091214348,1,1,1,24,0.7,0.036575386491039336,COMPLETE
43,0.0027061032596975565,40,0.1,180,90,10,1.0045430124825276e-05,1,1,2,24,0.7,0.09957648814612831,COMPLETE
44,0.0034465450793504716,50,0.1,150,120,10,0.0007142906446867453,1,1,1,24,0.7,0.04588132744491467,COMPLETE
45,0.020457986742258072,40,0.1,180,150,10,0.0005454257723657037,3,1,1,24,0.7,0.024074980939536465,COMPLETE
46,0.0007747888293427725,30,0.1,180,120,10,0.0008098350523392103,1,1,0,16,0.7,0.06805448517869238,COMPLETE
47,0.010443005561828613,50,0,150,90,8,4.196427106614543e-05,3,0. 3,2,24,0.7,0.08199146386379569,COMPLETE
48,0.049780838936567304,40,0.1,210,60,10,0.0003125206556626379,7,1,2,20,0.75,0.0188248777254724,COMPLETE
49,5.3489729180000725e-05,40,0.1,120,150,10,0.0008629361250776907,1,1,1,24,0.75,0.010072838378980651,COMPLETE
50,0.0011269111031045516,30,0.1,120,150,12,0.0008609516634466088,1,1,3,24,0.75,0.010171298049132754,COMPLETE
51,0.000258631058386527,40,0.1,120,150,10,0.0007068940723435141,1,1,1,24,0.75,0.01194872322719812,COMPLETE
52,7.916637696325779e-05,40,0.1,120,150,10,0.0009926546734336321,1,1,1,24,0.75,0.013721908200813865,COMPLETE
53,0.0001326606230577454,40,0.1,120,150,10,0.0009926260866257373,1,1,1,24,0.75,0.013493169698435553,COMPLETE
54,0.00668244743719697,40,0.1,120,150,10,0.0009782179623107864,9,1,1,24,0.75,0.01080080919034102,COMPLETE
55,0.00013147164427209645,40,0.1,120,150,10,0.0008359305079688107,1,1,2,24,0.75,0.015397170595281704,COMPLETE
56,0.00012596570886671543,50,0.1,120,150,10,0.000805412753397867,1,1,2,24,0.75,0.015791904791402165,COMPLETE
57,0.01909025251865387,50,0.1,120,150,10,0.00043609454270790573,3,1,2,24,0.75,0.017376156992100236,COMPLETE
58,0.0012406620383262634,50,0,120,150,8,0.0006883262391923338,1,0. 3,2,24,0.75,0.026572824481875125,COMPLETE
59,0.0003028794145211577,50,0.1,120,150,10,0.0005728410773401561,1,1,2,20,0.7999999999999999,0.013093675280534452,COMPLETE
60,0.04218928158283233,50,0.1,120,150,12,0.0008339315416089883,3,1,2,24,0.75,0.015290036921455622,COMPLETE
61,0.00013303616433404386,40,0.1,120,150,10,0.0008655168089932794,1,1,2,24,0.75,0.015116378772326878,COMPLETE
62,0.00031876320426817986,20,0.1,120,150,10,0.0007491640679139302,1,1,2,24,0.75,0.019978870531918345,COMPLETE
63,0.00012019287241855636,40,0.1,120,150,10,0.0006333799091265455,1,1,2,24,0.75,0.016333236975445822,COMPLETE
64,0.0004052346758544445,50,0.1,120,150,10,0.0006292183073654679,1,1,3,24,0.75,0.017186618922151405,COMPLETE
65,0.0005516269942745566,40,0.1,120,120,10,0.0005064374618978204,1,1,2,24,0.75,0.01106160386574123,COMPLETE
66,0.007837061434984208,50,0.1,120,150,10,0.000987936443477095,1,1,2,24,0.75,0.029033808485391603,COMPLETE
67,0.00046607347515722114,30,0.1,150,120,10,0.0004176576899645639,1,1,2,24,0.75,0.024860166845236936,COMPLETE
68,0.015830020233988763,40,0.1,120,150,6,0.0006690686151996762,3,1,2,24,0.75,0.018795005456523385,COMPLETE
69,7.506999769248068e-05,50,0.1,150,30,10,0.0005313262458648586,1,0. 3,2,24,0.75,0.014123587523805308,COMPLETE
70,9.574572686688043e-05,40,0,150,0,10,0.0005363421112147398,1,0. 3,1,16,0.7999999999999999,0.014133602411348435,COMPLETE
71,0.052212097495794293,40,0,150,0,10,0.0005569966529926981,1,0. 3,1,16,0.7999999999999999,0.012507947604737488,COMPLETE
72,0.0012913927785120904,40,0,150,30,10,0.0002583747784948779,1,0. 3,1,16,0.7999999999999999,0.014057606071688673,COMPLETE
73,0.0015071067959070207,40,0,150,0,10,0.0003516636790793764,1,0. 3,1,16,0.7999999999999999,0.01680661639395098,COMPLETE
74,0.0010261950548738242,40,0,150,30,10,0.0004761367662747127,1,0. 3,0,20,0.75,0.011668754983771274,COMPLETE
75,0.00016184925043489785,40,0,150,0,10,0.0006369049772334128,1,0. 3,1,24,0.75,0.02047416416571615,COMPLETE
76,0.0013759766705334186,30,0.1,150,60,8,0.000531144632932864,1,0. 3,2,16,0.75,0.032762141485731866,COMPLETE
77,7.872928283177316e-05,50,0.1,210,0,10,0.0007329458894707457,1,0. 3,1,24,0.75,0.014516850572468404,COMPLETE
78,0.007321006776764989,50,0,210,0,10,0.0007471587630292803,3,0. 3,1,20,0.75,0.010028067859131412,COMPLETE
79,0.0030228754878044127,50,0.1,210,0,10,0.0008983012238335934,1,0. 3,1,24,0.7999999999999999,0.014733923171969737,COMPLETE
80,0.03886870205402374,50,0.1,210,0,10,0.00012596713169320495,7,0. 3,1,24,0.75,0.010901068637046896,COMPLETE
81,0.00044488252140581605,50,0.1,210,30,10,0.0006045930912232491,1,0. 3,1,24,0.75,0.013240049280718523,COMPLETE
82,3.1934394428390077e-06,40,0.1,210,0,10,9.249586951612229e-05,1,0. 3,2,24,0.75,0.016307327972906644,COMPLETE
83,2.8137637996673583,50,0.1,210,0,10,9.095254363718475e-05,1,0. 3,1,24,0.75,0.02309560023810012,COMPLETE
84,0.007271507941186428,40,0.1,210,0,10,6.585712486177842e-05,1,0. 3,2,24,0.75,0.017928736292926788,COMPLETE
85,0.06936817169189453,40,0.1,210,30,10,0.00016360813411467608,1,0. 3,1,24,0.75,0.012915049040846676,COMPLETE
86,0.0026045912504196168,50,0.1,180,0,12,0.00010583684809467357,1,0. 3,2,24,0.75,0.014527449243548735,COMPLETE
87,0.0010903021786361933,40,0.1,210,0,10,7.02297605367594e-05,1,0. 3,2,24,0.75,0.013969619458424964,COMPLETE
88,0.0027048921212553976,30,0.1,180,30,10,4.160035269086805e-05,1,0. 3,1,24,0.75,0.019564954819498062,COMPLETE
89,0.0037569645361145375,10,0.1,210,0,10,0.000887311893076695,3,0. 3,0,24,0.75,0.016064741673476088,COMPLETE
90,0.00013178821885958313,50,0,210,60,10,0.000718267205677339,1,0. 3,1,24,0.75,0.012345046147810772,COMPLETE
91,0.00016382561007048934,40,0.1,180,0,10,0.00041287733482551787,1,0. 3,2,24,0.75,0.016449177252393032,COMPLETE
92,0.0002730154839809984,40,0.1,210,30,10,0.0007784705929377435,1,1,2,24,0.75,0.0177306118625061,COMPLETE
93,0.0002640487742610276,40,0.1,210,150,10,0.0009080942601743813,1,1,2,24,0.75,0.021327829218121524,COMPLETE
94,0.0001487996632931754,40,0.1,180,30,10,0.0004781014149607701,1,0. 3,2,24,0.75,0.03776355495247403,COMPLETE
95,0.0015633984468877316,40,0.1,150,150,10,0.0001520391339119814,1,1,2,24,0.75,0.013526825457327177,COMPLETE
96,0.00012126672081649303,40,0.1,180,0,10,0.000676850562207085,1,1,2,24,0.75,0.011563402444306207,COMPLETE
97,0.05491113543510437,50,0.1,120,60,10,0.00020462380792929028,1,1,2,20,0.75,0.02855022881256305,COMPLETE
98,0.05089622884988785,40,0.1,210,120,10,2.232252865085183e-05,1,0. 3,1,24,0.7999999999999999,0.018423968835869563,COMPLETE
99,0.1765603756904602,50,0.1,120,150,10,7.595725437076137e-05,1,1,2,24,0.75,0.01630980088213854,COMPLETE
100,0.00687115965411067,40,0.1,150,150,10,0.0005785592509589062,3,1,3,24,0.7,0.025705491817905508,COMPLETE
101,0.0003753222990781069,40,0.1,180,0,10,0.0006631796542446124,1,1,2,24,0.75,0.01116530321954869,COMPLETE
102,0.001275005377829075,40,0.1,180,0,10,0.0009050449847977238,5,1,2,24,0.75,0.011571552631174375,COMPLETE
103,0.0002988752967212349,40,0.1,180,0,10,0.0007890127964784677,1,1,2,24,0.75,0.010484911924136746,COMPLETE
104,3.1408661743625996e-05,40,0.1,180,0,10,0.0006517001532479325,1,1,2,24,0.75,0.012175322503543574,COMPLETE
105,3.631172185123432e-05,40,0.1,180,0,10,0.00011277369812850643,1,1,2,24,0.75,0.015035076307962199,COMPLETE
106,0.00020073384512215854,40,0.1,180,0,10,0.00010722489230990242,1,1,2,24,0.75,0.013743113588866282,COMPLETE
107,6.2147704011295e-05,40,0,180,0,10,0.0009513074134405861,1,1,2,24,0.75,0.012667706899232611,COMPLETE
108,0.00029578328249044714,30,0,180,0,10,0.0009971258917721496,1,1,1,24,0.75,0.01521318445130134,COMPLETE
109,2.2209040616871788e-05,40,0,180,0,10,0.0009076167810757292,1,0. 3,2,24,0.75,0.012193598283146626,COMPLETE
110,3.604187077144161e-05,40,0,180,0,10,0.0008148779478071724,1,0. 3,2,24,0.75,0.014506175413098505,COMPLETE
111,0.0027822546660900118,40,0,180,0,10,5.276346284560531e-05,1,0. 3,2,24,0.75,0.012820363435354918,COMPLETE
112,0.00044782042969018223,40,0,180,0,10,0.0007504344347293978,1,0. 3,2,24,0.75,0.012132103263238232,COMPLETE
113,0.00033864818979054687,40,0,180,0,10,0.0008474973810607173,1,0. 3,2,24,0.75,0.014316642735887892,COMPLETE
114,0.0010180775192566217,20,0,180,0,10,0.0009155440667946652,1,0. 3,2,24,0.75,0.014594405001381096,COMPLETE
115,0.00030652828281745314,40,0,180,0,10,0.0008067911069634293,1,0. 3,2,24,0.75,0.012561537845373739,COMPLETE
116,0.0030919376760721205,40,0,180,0,10,1.1894957325332759e-05,1,0. 3,2,16,0.75,0.013299596119807224,COMPLETE
117,8.042801491683348e-05,40,0,180,0,10,0.0005249497122793181,1,0. 3,2,24,0.75,0.011973719966420106,COMPLETE
118,8.027865551412106e-05,40,0,180,0,10,0.0009340536467336508,1,0. 3,2,24,0.75,0.010684216771564704,COMPLETE
119,0.00033166524372063577,40,0,180,0,10,0.0007135161449783957,1,0. 3,2,24,0.75,0.010432802267529013,COMPLETE
120,0.0017129806336015462,40,0,180,0,10,9.455436100749197e-05,1,0. 3,2,24,0.75,0.010670087913067007,COMPLETE
121,0.0009790364652872085,40,0,180,0,6,0.0009323054533602281,1,0. 3,2,24,0.75,0.011281476462131188,COMPLETE
122,0.0032060883473604917,40,0,180,0,10,0.0007998286412253527,1,0. 3,2,24,0.75,0.012007396401611766,COMPLETE
123,0.000142124984995462,40,0,180,0,10,0.0009913133009273026,1,0. 3,2,24,0.75,0.012947269481451935,COMPLETE
124,0.0003490843635518104,40,0,180,0,10,0.0008635983963263984,1,0. 3,2,24,0.75,0.011684610542483972,COMPLETE
125,0.001337589044123888,40,0,180,30,10,0.0006156200013444421,1,0. 3,2,24,0.75,0.015534252906151097,COMPLETE
126,0.0004933489835821092,40,0,180,0,10,0.0007422930872564395,1,0. 3,2,24,0.75,0.011011418369178235,COMPLETE
127,0.00015741265669930727,40,0,180,0,10,0.0006785412876555094,1,0. 3,2,24,0.75,0.012513977638574465,COMPLETE
128,0.0012508164392784238,40,0,180,0,10,0.0008487186877933259,1,0. 3,2,24,0.75,0.010141005339875196,COMPLETE
129,0.3357374290625254,30,0,180,30,10,3.2172565252067825e-05,1,0. 3,2,24,0.75,0.013659978276453962,COMPLETE
130,9.167897806037218e-05,40,0,180,90,10,0.000567547688021787,1,1,2,24,0.75,0.014692030046683567,COMPLETE
131,5.1642197649925944e-05,40,0,180,90,10,0.0005458480059249181,1,1,2,24,0.75,0.01497770449030025,COMPLETE
132,0.0001820639066863805,40,0,180,90,10,0.00045538940782344467,1,1,2,24,0.75,0.012050792899000165,COMPLETE
133,0.0001669670542469248,40,0,180,90,10,0.0005066348905686405,1,1,2,24,0.75,0.013125314083867802,COMPLETE
134,0.0014058653265237807,40,0,180,90,10,0.0007560739371686583,1,1,2,24,0.75,0.015582417954448365,COMPLETE
135,4.6965381625341254e-05,40,0,180,0,10,0.0006356352037302398,1,1,2,24,0.75,0.01142985472321257,COMPLETE
136,0.003559012059122324,40,0,180,0,10,8.18986572121892e-05,1,1,2,24,0.75,0.011256770627383129,COMPLETE
137,4.439616386662237e-05,40,0,180,0,10,0.0006160923121115269,1,1,2,24,0.75,0.010683192559357284,COMPLETE
138,0.0006624792353250086,40,0,180,0,10,0.0006597796291255861,1,1,2,24,0.75,0.010226532065578891,COMPLETE
139,0.0012424776796251535,40,0,180,0,10,0.0005968893000875193,1,1,2,24,0.75,0.010780044094602655,COMPLETE
140,0.0013793192571029066,40,0,180,0,10,0.0007044067021378121,9,1,2,24,0.75,0.013892976101836952,COMPLETE
141,0.0007935439236462117,40,0,180,0,10,0.0005352105769082481,1,1,2,24,0.75,0.012147349709551376,COMPLETE
142,0.0014281832845881581,40,0,180,0,10,0.00041072842197308935,1,1,2,24,0.75,0.011650385113637881,COMPLETE
143,0.00024899839772842827,40,0,180,0,10,0.0006031499806116273,1,1,2,24,0.75,0.01056049891244661,COMPLETE
144,0.00010265747987432405,40,0,180,0,10,0.0008093664711666558,1,0. 3,2,24,0.75,0.012649578785683364,COMPLETE
145,0.0007933399523608386,40,0,180,0,10,0.00089327568918236,1,1,2,24,0.75,0.010016650177613672,COMPLETE
146,0.000252219830872491,40,0,180,0,10,0.0005078203631493981,1,0. 3,2,24,0.75,0.014758015001017142,COMPLETE
147,0.000600743864197284,40,0,180,0,10,0.0004527579217124244,1,1,2,24,0.75,0.013443387325060669,COMPLETE
148,0.013638557866215706,40,0,180,0,10,0.00012284253225279765,7,0. 3,2,24,0.75,0.011283864498193664,COMPLETE
149,0.0011482995003461837,40,0,180,0,10,0.00014043999674192802,1,1,2,24,0.75,0.011860779311102873,COMPLETE
150,0.00011142988223582506,40,0,180,30,10,0.0006724727414410584,1,0. 3,2,24,0.75,0.012680763934188252,COMPLETE
151,0.0006619045627303422,40,0.1,180,0,10,0.0009359760704932286,1,1,2,24,0.75,0.016912348821169945,COMPLETE
152,0.06932400166988373,40,0.1,180,60,10,0.0009840250999237658,1,1,2,24,0.75,0.010924826949113361,COMPLETE
153,0.0159684918820858,40,0.1,180,0,10,0.0007862364207512346,5,1,2,24,0.75,0.014130291738722909,COMPLETE
154,0.00023659917496843264,20,0.1,180,0,10,0.0007258585774716953,1,1,2,24,0.75,0.013234577903858229,COMPLETE
155,0.0003294122812803835,40,0.1,180,0,10,0.0008521626173155864,1,1,1,24,0.75,0.015113675109153625,COMPLETE
156,0.0001953696832060814,40,0.1,180,0,10,0.000631720726548848,1,1,2,24,0.75,0.012160184689917737,COMPLETE
157,0.0009241844760254026,40,0.1,180,90,10,5.818325346708673e-05,1,0. 3,2,24,0.75,0.011577339436456436,COMPLETE
158,0.00014972554869018494,50,0,210,30,10,0.0005588748569139041,1,1,2,24,0.75,0.01607648820447251,COMPLETE
159,0.0002307592920260504,40,0.1,180,0,10,0.0008922212133682819,1,0. 3,2,24,0.75,0.014440123987695022,COMPLETE
160,0.00030093692475929856,40,0,180,60,10,0.0003126645288097329,1,1,2,24,0.75,0.01370413059878772,COMPLETE
161,0.001058920519426465,40,0,180,90,10,0.000569009438902009,1,1,2,24,0.75,0.015212243668859569,COMPLETE
162,6.879166612634435e-05,40,0,180,90,10,0.0007820003870229856,1,1,2,24,0.75,0.014442015916012454,COMPLETE
163,0.00048700482002459464,40,0,180,90,10,0.0007953330385250984,1,1,2,24,0.75,0.012917958228700524,COMPLETE
164,0.00018228847766295077,40,0,180,90,10,0.0007283213563616419,1,1,2,24,0.75,0.010730109758456976,COMPLETE
165,0.0001459293271182105,40,0,180,90,10,0.0009934253777072128,1,1,1,24,0.75,0.014165639528573826,COMPLETE
166,0.003418168239295483,40,0.1,120,0,10,0.0008495543370507736,1,0. 3,2,24,0.75,0.01229434347415028,COMPLETE
167,0.00020761985215358436,40,0,180,0,10,0.0006580305214866541,1,1,2,24,0.75,0.011267991429938092,COMPLETE
168,0.002119234460406005,40,0.1,180,0,10,0.000762140101775581,1,0. 3,2,24,0.75,0.015845006182736106,COMPLETE
169,0.001232227380387485,40,0,180,0,10,0.0009166912511281197,1,1,2,24,0.75,0.013348971627518328,COMPLETE
170,0.0003187836555298418,40,0.1,210,120,10,0.0007160469854701629,1,0. 3,1,24,0.75,0.014963948168523223,COMPLETE
171,0.00022692664060741663,40,0,180,90,10,0.0005660948138078853,1,1,2,24,0.75,0.014717888590198142,COMPLETE
172,0.00010261385032208636,40,0,180,90,10,0.000625922931979025,1,1,2,24,0.75,0.013992092380899742,COMPLETE
173,4.7120812814682723e-05,40,0,180,90,10,0.0004767538736745437,1,1,2,24,0.75,0.016750886698180454,COMPLETE
174,0.0003808773122727871,50,0,180,90,10,0.0004971957666091322,1,1,2,24,0.75,0.017009685069323793,COMPLETE
175,0.000673611112870276,40,0,180,90,10,0.0008312284388623006,1,1,2,24,0.75,0.018026164996493288,COMPLETE
176,0.00025129340356215834,40,0,180,90,10,0.00019951526490288618,1,1,2,24,0.75,0.016366424866405004,COMPLETE
177,9.906402701744809e-05,40,0,180,0,10,0.0009858607956934873,1,1,2,24,0.75,0.0157704248191432,COMPLETE
178,4.560544766718522e-05,40,0.1,180,0,10,0.0006873046210015617,1,0. 3,2,24,0.75,0.010548798400966222,COMPLETE
179,0.0005724215065129101,40,0.1,180,0,10,0.0004631819924358649,1,0. 3,2,24,0.75,0.010445747708796277,COMPLETE
180,0.02226199135184288,40,0,120,0,10,0.00010207525444122662,1,0. 3,2,24,0.75,0.010026000688106907,COMPLETE
181,0.00012284076074138285,40,0.1,180,0,10,0.0006909398549944298,1,0. 3,2,24,0.75,0.010891226041877984,COMPLETE
182,3.090636892011389e-05,40,0.1,180,0,10,0.0008316967242351566,1,0. 3,2,24,0.75,0.011712706707568469,COMPLETE
183,3.3602343319216746e-05,40,0.1,180,0,10,0.0007726992435280317,1,0. 3,2,24,0.75,0.011343970222509159,COMPLETE
184,0.00035820191842503844,40,0.1,180,0,10,0.0007795471590326442,1,0. 3,2,24,0.75,0.011503983542428516,COMPLETE
185,0.00010953536257147789,40,0.1,180,0,10,0.0008758869365924194,1,0. 3,2,24,0.75,0.010663384452255632,COMPLETE
186,0.00024278893251903356,40,0.1,180,0,10,0.000632820171063495,1,0. 3,2,24,0.75,0.01263636356604942,COMPLETE
187,0.0001003795288852416,40,0.1,180,0,10,0.0007229647894337548,1,0. 3,2,24,0.75,0.011004342270918567,COMPLETE
188,8.17104970337823e-05,40,0.1,150,0,10,0.0008096509199042577,1,0. 3,1,24,0.75,0.011928326674204185,COMPLETE
189,0.0008996260119602084,40,0.1,180,0,10,0.0006753180152366775,1,0. 3,2,24,0.75,0.010487628767005543,COMPLETE
190,0.0019781486131250857,40,0.1,180,0,10,0.0009043020767573478,1,0. 3,2,24,0.75,0.011418391721468543,COMPLETE
191,,40,0.1,180,0,10,0.0005382477875937635,1,0. 3,2,24,0.75,0.012181951455709763,FAIL
192,0.0001481734070694074,40,0.1,180,0,10,0.0005382477875937635,1,0. 3,2,24,0.75,0.012181951455709763,COMPLETE
193,1.7131519234681038e-05,40,0.1,180,0,10,0.0006027311040158659,1,0. 3,2,24,0.75,0.012858674087847096,COMPLETE
194,0.0004580272128805518,40,0.1,180,0,10,8.891542434802014e-05,1,0. 3,2,24,0.75,0.01327003313942018,COMPLETE
195,0.0001594766858033836,40,0.1,180,0,10,0.0005994578348489264,1,0. 3,2,24,0.75,0.013054906800416155,COMPLETE
196,0.0008909078314900398,40,0.1,180,0,10,0.0007675146827453982,1,0. 3,2,24,0.75,0.013967935579331193,COMPLETE
197,0.002942055044695735,40,0.1,180,0,10,0.00011464435234899434,1,0. 3,2,24,0.75,0.012585578613062639,COMPLETE
198,0.0011870250338688493,40,0.1,210,0,10,0.0008334737082447147,1,0. 3,0,24,0.75,0.01137329160426931,COMPLETE
199,0.08991869568824767,50,0.1,180,0,10,1.6343563367929722e-05,1,0. 3,2,24,0.75,0.014501077279753668,COMPLETE
