timestamp,sequence,EEG-imp-ch1,EEG-imp-ch2,EEG-imp-ch3,EEG-imp-ch4,EEG-imp-ch5,EEG-imp-ch6,EEG-imp-ch7,EEG-imp-ch8,EEG-imp-ch9,EEG-imp-ch10,EEG-imp-ch11,EEG-imp-ch12,EEG-imp-ch13,EEG-imp-ch14,EEG-imp-ch15,EEG-imp-ch16
72502068716,8743,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72502083684,8744,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72502121143,8745,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72502142369,8746,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72502175051,8747,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72502205736,8748,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72502256069,8749,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72502276024,8750,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72502298655,8751,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72502329663,8752,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72502372227,8753,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72502434692,8754,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72502443621,8755,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72502461234,8756,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72502491079,8757,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72502522221,8758,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72502551017,8759,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72502579667,8760,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72502613513,8761,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72502644694,8762,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72502674730,8763,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72502708608,8764,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72502739752,8765,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72502804815,8766,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72502813658,8767,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72502835001,8768,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72502863746,8769,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72502904926,8770,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72502933635,8771,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72502956042,8772,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72503008675,8773,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72503031147,8774,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72503052404,8775,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72503086112,8776,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72503114823,8777,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72503185003,8778,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72503196120,8779,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72503210169,8780,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72503243839,8781,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72503273758,8782,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72503311155,8783,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72503334751,8784,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72503386662,8785,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72503393562,8786,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72503427354,8787,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72503467271,8788,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72503487285,8789,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72503537368,8790,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72503558642,8791,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72503587289,8792,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72503613999,8793,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72503647458,8794,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72503676333,8795,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72503708615,8796,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72503739792,8797,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72503771068,8798,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72503799864,8799,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72503837423,8800,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72503923513,8801,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72503930978,8802,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72503944699,8803,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72503967436,8804,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72503996074,8805,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72504024843,8806,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72504071697,8807,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72504088747,8808,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72504119825,8809,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72504147404,8810,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72504176241,8811,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72504207256,8812,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72504318577,8813,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72504328627,8814,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72504338532,8815,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72504361027,8816,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72504377420,8817,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72504396161,8818,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72504433835,8819,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72504472463,8820,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72504494823,8821,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72504523566,8822,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72504557200,8823,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72504582323,8824,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72504639803,8825,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72504651095,8826,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72504674781,8827,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72504706071,8828,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72504739768,8829,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72504773723,8830,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72504795324,8831,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72504828843,8832,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72504869064,8833,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72504924766,8834,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72504933526,8835,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72504982365,8836,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72505013580,8837,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72505024782,8838,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72505053621,8839,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72505084813,8840,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72505111080,8841,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72505141134,8842,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72505174753,8843,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72505204339,8844,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72505237458,8845,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72505272378,8846,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72505303605,8847,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72505362375,8848,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72505377369,8849,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72505402404,8850,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72505422192,8851,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72505454800,8852,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72505484749,8853,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72505516134,8854,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72505567334,8855,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72505586076,8856,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72505609164,8857,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72505643840,8858,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72505674749,8859,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72505743547,8860,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72505753469,8861,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72505813786,8862,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72505817268,8863,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72505848700,8864,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72505864778,8865,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72505894839,8866,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72505926055,8867,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72505959940,8868,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72505992252,8869,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72506018803,8870,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72506060038,8871,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72506108494,8872,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72506117314,8873,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72506143688,8874,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72506201102,8875,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72506211067,8876,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72506238545,8877,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72506269781,8878,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72506298493,8879,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72506339971,8880,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72506372572,8881,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72506396078,8882,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72506451277,8883,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72506481094,8884,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72506489815,8885,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72506522193,8886,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72506551058,8887,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72506586054,8888,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72506616080,8889,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72506651153,8890,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72506682288,8891,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72506709711,8892,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72506744933,8893,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72506776112,8894,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72506828140,8895,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72506876199,8896,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72506888531,8897,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72506899033,8898,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72506923647,8899,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72506954814,8900,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72506984730,8901,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72507019896,8902,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72507052400,8903,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72507081059,8904,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72507114730,8905,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72507149859,8906,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72507209740,8907,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72507214332,8908,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72507245077,8909,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72507271048,8910,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72507302227,8911,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72507333502,8912,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72507366111,8913,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72507402274,8914,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72507425998,8915,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72507483616,8916,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72507493465,8917,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72507527230,8918,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72507581128,8919,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72507589809,8920,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72507617719,8921,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72507648721,8922,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72507673568,8923,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72507709935,8924,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72507741132,8925,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72507777354,8926,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72507798557,8927,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72507833693,8928,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72507866154,8929,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72507893639,8930,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72507960980,8931,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72507973619,8932,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72507994785,8933,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72508016304,8934,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72508047281,8935,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72508079889,8936,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72508132397,8937,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72508154959,8938,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72508173486,8939,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72508204824,8940,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72508234838,8941,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72508289836,8942,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72508322294,8943,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72508331212,8944,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72508362359,8945,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72508391748,8946,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72508425039,8947,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72508464781,8948,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72508492191,8949,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72508522296,8950,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72508556102,8951,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72508583519,8952,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72508618544,8953,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72508678628,8954,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72508686052,8955,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72508707246,8956,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72508768470,8957,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72508782395,8958,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72508801530,8959,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72508832448,8960,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72508863585,8961,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72508893510,8962,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72508943264,8963,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72508961034,8964,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72508984788,8965,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72509050979,8966,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72509058541,8967,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72509079832,8968,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72509118608,8969,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72509146199,8970,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72509177329,8971,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72509231523,8972,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72509246100,8973,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72509274765,8974,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72509306026,8975,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72509340993,8976,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72509365914,8977,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72509451799,8978,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72509456011,8979,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72509466068,8980,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72509494823,8981,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72509521023,8982,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72509557328,8983,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72509576506,8984,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72509606545,8985,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72509643514,8986,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72509677398,8987,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72509709693,8988,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72509782362,8989,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72509787198,8990,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72509806141,8991,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72509834848,8992,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72509864840,8993,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72509922204,8994,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72509936056,8995,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72509961366,8996,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72510010700,8997,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72510045157,8998,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72510054829,8999,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72510086009,9000,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72510148516,9001,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72510161021,9002,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72510179740,9003,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72510217261,9004,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72510234859,9005,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72510287201,9006,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72510307294,9007,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72510334865,9008,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72510373742,9009,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72510392142,9010,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72510424887,9011,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72510455968,9012,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72510550947,9013,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72510559817,9014,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72510565922,9015,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72510591101,9016,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72510628571,9017,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72510646012,9018,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72510696031,9019,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72510705170,9020,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72510740954,9021,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72510774750,9022,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72510798669,9023,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72510833656,9024,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72510907361,9025,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72510919885,9026,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72510931190,9027,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72510959683,9028,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72510995989,9029,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72511019833,9030,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72511059752,9031,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72511085953,9032,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72511118601,9033,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72511143685,9034,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72511172792,9035,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72511205564,9036,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72511258523,9037,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72511278626,9038,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72511322248,9039,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72511334811,9040,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72511365998,9041,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72511398672,9042,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72511433629,9043,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72511459628,9044,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72511496967,9045,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72511521081,9046,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72511556074,9047,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72511599168,9048,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72511622863,9049,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72511648579,9050,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72511677236,9051,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72511709724,9052,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72511743616,9053,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72511771073,9054,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72511804899,9055,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72511832320,9056,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72511862290,9057,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72511893450,9058,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72511961660,9059,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72511988533,9060,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72512012587,9061,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
72512022404,9062,1,1,2,2,2,1,2,2,2,1,1,2,2,3,1,1
72512053587,9063,1,1,2,2,2,1,2,2,2,1,1,2,2,3,1,1
72512107298,9064,1,1,2,2,2,1,2,2,2,1,1,2,2,3,1,1
72512117310,9065,1,1,2,2,2,1,2,2,2,1,1,2,2,3,1,1
72512148529,9066,1,1,2,2,2,1,2,2,2,1,1,2,2,3,1,1
72512189796,9067,1,1,2,2,2,1,2,2,2,1,1,2,2,3,1,1
72512203502,9068,1,1,2,2,2,1,2,2,2,1,1,2,2,3,1,1
72512242297,9069,1,1,2,2,2,1,2,2,2,1,1,2,2,3,1,1
72512273524,9070,1,1,2,2,2,1,2,2,2,1,1,2,2,3,1,1
72512301063,9071,1,1,2,2,2,1,2,2,2,1,1,2,2,3,1,1
72512359676,9072,1,1,2,2,2,1,2,2,2,1,1,2,2,3,1,1
72512368982,9073,1,1,2,2,2,1,2,2,2,1,1,2,2,3,1,1
72512391448,9074,1,1,2,2,2,1,2,2,2,1,1,2,2,3,1,1
72512428565,9075,1,1,2,2,2,1,2,2,2,1,1,2,2,3,1,1
72512464950,9076,1,1,2,2,2,1,2,2,2,1,1,2,2,3,1,1
72512490980,9077,1,1,2,2,2,1,2,2,2,1,1,2,2,3,1,1
72512519765,9078,1,1,2,2,2,1,2,2,2,1,1,2,2,3,1,1
72512552217,9079,1,1,2,2,2,1,2,2,2,1,1,2,2,3,1,1
72512608636,9080,1,1,2,2,2,1,2,2,2,1,1,2,2,3,1,1
72512628526,9081,1,1,2,2,2,1,2,2,2,1,1,2,2,3,1,1
72512655949,9082,1,1,2,2,2,1,2,2,2,1,1,2,2,3,1,1
72512720914,9083,1,1,2,2,2,1,2,2,2,1,1,2,2,3,1,1
