timestamp,sequence,battery,flags,IMU-ch1,IMU-ch2,IMU-ch3,IMU-ch4,IMU-ch5,IMU-ch6,IMU-ch7,IMU-ch8,IMU-ch9
72502491079,8757,-2,0,-0.0200000000,-0.0600000000,0.0455555556,-0.3750000000,31.2500000000,25.0000000000,-3.3800000000,-3.7600000000,-7.6200000000
72502522221,8758,-2,0,0.0300000000,-0.0188888889,0.0066666667,-0.3750000000,31.2500000000,25.0000000000,-3.3300000000,-3.8700000000,-7.6400000000
72502551017,8759,-2,0,0.0655555556,0.0144444444,0.0122222222,-0.3750000000,31.2500000000,25.0000000000,-3.4200000000,-3.8000000000,-7.6100000000
72502579667,8760,-2,0,0.0866666667,0.0655555556,-0.0011111111,-1.1875000000,30.8750000000,26.0625000000,-3.5300000000,-3.7200000000,-7.8900000000
72502613513,8761,-2,0,0.0700000000,0.0500000000,0.0000000000,-1.1875000000,30.8750000000,26.0625000000,-3.5400000000,-3.7600000000,-7.9700000000
72502644694,8762,-2,0,0.0588888889,0.0300000000,-0.0055555556,-1.1875000000,30.8750000000,26.0625000000,-3.5100000000,-3.5800000000,-7.9500000000
72502674730,8763,-2,0,0.0300000000,0.0344444444,-0.0233333333,-1.6250000000,30.8750000000,25.7500000000,-3.5200000000,-3.5600000000,-7.7400000000
72502708608,8764,-2,0,0.0077777778,0.0522222222,-0.0244444444,-1.6250000000,30.8750000000,25.7500000000,-3.5600000000,-3.5300000000,-7.8000000000
72502739752,8765,-2,0,-0.0066666667,0.0711111111,-0.0677777778,-1.6250000000,30.8750000000,25.7500000000,-3.4700000000,-3.6600000000,-7.5600000000
72502804815,8766,-2,0,-0.0133333333,0.1366666667,-0.0600000000,-2.4375000000,30.1250000000,26.8125000000,-3.4600000000,-3.5300000000,-7.6500000000
72502813658,8767,-2,0,0.0055555556,0.1577777778,-0.1155555556,-2.4375000000,30.1250000000,26.8125000000,-3.6500000000,-3.9500000000,-8.0500000000
72502835001,8768,-2,0,0.0744444444,0.1066666667,-0.0477777778,-2.4375000000,30.1250000000,26.8125000000,-3.6500000000,-3.8700000000,-8.1200000000
72502863746,8769,-2,0,0.0833333333,0.0588888889,-0.0166666667,-0.3750000000,30.1250000000,26.4375000000,-3.6400000000,-3.7800000000,-8.1900000000
72502904926,8770,-2,0,0.0688888889,0.0155555556,0.0000000000,-0.3750000000,30.1250000000,26.4375000000,-3.7200000000,-3.5700000000,-7.9800000000
72502933635,8771,-2,0,0.0611111111,0.0100000000,-0.0288888889,-0.3750000000,30.1250000000,26.4375000000,-3.7100000000,-3.4500000000,-7.8300000000
