timestamp,sequence,EEG-imp-ch1,EEG-imp-ch2,EEG-imp-ch3,EEG-imp-ch4,EEG-imp-ch5,EEG-imp-ch6,EEG-imp-ch7,EEG-imp-ch8,EEG-imp-ch9,EEG-imp-ch10,EEG-imp-ch11,EEG-imp-ch12,EEG-imp-ch13,EEG-imp-ch14,EEG-imp-ch15,EEG-imp-ch16
688936603718,38251,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688936622442,38252,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688936673281,38253,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688936693929,38254,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688936725095,38255,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688936752072,38256,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688936797809,38257,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688936822657,38258,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688936849026,38259,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688936886363,38260,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688936947836,38261,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688936952839,38262,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688936973799,38263,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688937000366,38264,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688937027978,38265,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688937073941,38266,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688937099077,38267,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688937125176,38268,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688937169138,38269,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688937219139,38270,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688937227909,38271,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688937248966,38272,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688937294071,38273,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688937320062,38274,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688937346000,38275,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688937394102,38276,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688937421474,38277,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688937447582,38278,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688937472891,38279,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688937523849,38280,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688937532686,38281,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688937576791,38282,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688937603001,38283,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688937644267,38284,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688937671288,38285,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688937689028,38286,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688937737818,38287,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688937746613,38288,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688937794227,38289,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688937844274,38290,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688937870629,38291,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688937873977,38292,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688937919184,38293,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688937947641,38294,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688937972640,38295,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688938001461,38296,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688938045172,38297,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688938062665,38298,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688938102704,38299,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688938120731,38300,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688938164312,38301,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688938200188,38302,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688938225391,38303,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688938250357,38304,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688938294172,38305,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688938324035,38306,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688938351575,38307,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688938376779,38308,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688938412569,38309,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688938450109,38310,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688938471527,38311,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688938497775,38312,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688938547952,38313,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688938569209,38314,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688938619250,38315,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688938651621,38316,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688938660279,38317,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688938699080,38318,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688938724131,38319,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688938748932,38320,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688938801419,38321,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688938822768,38322,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688938850383,38323,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688938896426,38324,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688938920499,38325,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688938947801,38326,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
