249964,3,,,,,,,-0.08,-0.17,1.28,-2.87,-4.94,-11.11,,,,,,,,,,,
249966,2,,,,,,,-0.08,-0.17,1.28,-2.87,-4.94,-11.11,,,,,,,,,,,
249974,8,,,,,,,-0.30,-0.29,1.16,-1.34,-4.88,-12.21,,,,,,,,,,,
249976,2,,,,,,,-0.30,-0.29,1.16,-1.34,-4.88,-12.21,,,,,,,,,,,
249978,3,,,,,,,-0.30,-0.29,1.16,-1.34,-4.88,-12.21,,,,,,,,,,,
249981,2,,,,,,,-0.28,0.03,0.75,9.77,4.52,-13.37,,,,,,,,,,,
249997,16,,,,,,,-0.13,0.21,0.55,19.47,3.97,-12.82,,,,,,,,,,,
250002,5,,,,,,,-0.38,0.03,1.64,0.79,4.39,-11.84,,,,,,,,,,,
250004,2,,,,,,,-0.38,0.03,1.64,0.79,4.39,-11.84,,,,,,,,,,,
250007,3,,,,,,,-0.38,0.03,1.64,0.79,4.39,-11.84,,,,,,,,,,,
250015,8,,,,,,,-0.32,-0.46,1.40,-23.74,-11.90,-13.67,,,,,,,,,,,
250018,3,,,,,,,-0.32,-0.46,1.40,-23.74,-11.90,-13.67,,,,,,,,,,,
250020,2,,,,,,,-0.06,-0.19,0.55,1.89,-10.25,-11.54,,,,,,,,,,,
250023,3,,,,,,,-0.06,-0.19,0.55,1.89,-10.25,-11.54,,,,,,,,,,,
250025,2,,,,,,,-0.06,-0.19,0.55,1.89,-10.25,-11.54,,,,,,,,,,,
250027,3,,,,,,,-0.06,-0.19,0.55,1.89,-10.25,-11.54,,,,,,,,,,,
250030,2,,,,,,,-0.22,0.19,0.61,29.72,10.74,-13.18,,,,,,,,,,,
250032,2,,,,,,,-0.22,0.19,0.61,29.72,10.74,-13.18,,,,,,,,,,,
250041,9,,,,,,,-0.55,-0.06,0.96,4.09,13.37,-14.53,,,,,,,,,,,
250044,3,,,,,,,-0.55,-0.06,0.96,4.09,13.37,-14.53,,,,,,,,,,,
250046,2,,,,,,,-0.55,-0.06,0.96,4.09,13.37,-14.53,,,,,,,,,,,
250049,3,,,,,,,-0.55,-0.06,0.96,-16.60,-3.91,-10.62,,,,,,,,,,,
250051,2,,,,,,,-0.38,-0.32,1.45,-16.60,-3.91,-10.62,,,,,,,,,,,
250053,3,,,,,,,-0.38,-0.32,1.45,-16.60,-3.91,-10.62,,,,,,,,,,,
250056,2,,,,,,,-0.38,-0.32,1.45,-16.60,-3.91,-10.62,,,,,,,,,,,
250058,2,,,,,,,-0.38,-0.32,1.45,-14.53,-18.49,-8.61,,,,,,,,,,,
250066,8,,,,,,,-0.01,-0.33,1.04,-14.53,-18.49,-8.61,,,,,,,,,,,
250068,2,,,,,,,-0.01,-0.33,1.04,10.80,0.18,-6.47,,,,,,,,,,,
250071,3,,,,,,,-0.15,-0.12,0.74,10.80,0.18,-6.47,,,,,,,,,,,
250073,2,,,,,,,-0.15,-0.12,0.74,10.80,0.18,-6.47,,,,,,,,,,,
250076,3,,,,,,,-0.15,-0.12,0.74,10.80,0.18,-6.47,,,,,,,,,,,
250078,2,,,,,,,-0.15,-0.12,0.74,17.03,8.79,-11.11,,,,,,,,,,,
250080,2,,,,,,,0.04,0.22,0.78,17.03,8.79,-11.11,,,,,,,,,,,
250083,3,,,,,,,0.04,0.22,0.78,17.03,8.79,-11.11,,,,,,,,,,,
250090,7,,,,,,,-0.15,-0.00,0.93,2.93,2.69,-9.83,,,,,,,,,,,
250093,3,,,,,,,-0.15,-0.00,0.93,2.93,2.69,-9.83,,,,,,,,,,,
250095,2,,,,,,,-0.15,-0.00,0.93,2.93,2.69,-9.83,,,,,,,,,,,
250097,2,,,,,,,-0.15,-0.00,0.93,2.93,2.69,-14.40,,,,,,,,,,,
250100,3,,,,,,,-0.40,-0.20,1.12,-4.76,0.79,-14.40,,,,,,,,,,,
250102,2,,,,,,,-0.40,-0.20,1.12,-4.76,0.79,-14.40,,,,,,,,,,,
250104,3,,,,,,,-0.40,-0.20,1.12,-4.76,0.79,-14.40,,,,,,,,,,,
250107,2,,,,,,,-0.40,-0.20,1.12,-4.76,0.79,-14.40,,,,,,,,,,,
250109,2,,,,,,,-0.35,-0.26,0.96,-4.09,-1.83,-12.57,,,,,,,,,,,
250117,8,,,,,,,-0.35,-0.26,0.96,-4.09,-1.83,-12.57,,,,,,,,,,,
250119,2,,,,,,,-0.31,-0.02,0.71,6.53,3.17,-11.23,,,,,,,,,,,
250122,3,,,,,,,-0.31,-0.02,0.71,6.53,3.17,-11.23,,,,,,,,,,,
250124,2,,,,,,,-0.31,-0.02,0.71,6.53,3.17,-11.23,,,,,,,,,,,
250126,2,,,,,,,-0.31,-0.02,0.71,6.53,3.17,-11.23,,,,,,,,,,,
250129,3,,,,,,,-0.35,0.07,1.08,7.57,5.07,-10.93,,,,,,,,,,,
250131,2,,,,,,,-0.35,0.07,1.08,7.57,5.07,-10.93,,,,,,,,,,,
250134,3,,,,,,,-0.35,0.07,1.08,7.57,5.07,-10.93,,,,,,,,,,,
250141,7,,,,,,,-0.23,-0.33,1.20,-12.33,-6.10,-6.53,,,,,,,,,,,
250143,3,,,,,,,-0.23,-0.33,1.20,-12.33,-6.10,-6.53,,,,,,,,,,,
250158,14,1651419700,55.7074776,12.5519876,63.0999985,8.22,6,-0.22,-0.01,0.84,10.25,4.09,-9.52,-575.87,30.05,102.27,255,8,11,11,8,11,11,
250201,43,,,,,,,-0.35,-0.13,1.11,-1.28,0.61,-10.86,,,,,,,,,,,
250206,5,,,,,,,-0.35,-0.13,1.11,-2.81,-3.48,-7.51,,,,,,,,,,,
250208,2,,,,,,,-0.22,-0.21,1.02,-2.81,-3.48,-7.51,,,,,,,,,,,
250210,3,,,,,,,-0.22,-0.21,1.02,-2.81,-3.48,-7.51,,,,,,,,,,,
250219,8,,,,,,,-0.26,0.06,0.80,5.86,1.10,-10.25,,,,,,,,,,,
250221,2,,,,,,,-0.26,0.06,0.80,5.86,1.10,-10.25,,,,,,,,,,,
250224,3,,,,,,,-0.26,0.06,0.80,5.86,1.10,-10.25,,,,,,,,,,,
250226,2,,,,,,,-0.44,-0.03,0.92,5.92,3.17,-10.93,,,,,,,,,,,
250228,2,,,,,,,-0.44,-0.03,0.92,5.92,3.17,-10.93,,,,,,,,,,,
250231,3,,,,,,,-0.44,-0.03,0.92,5.92,3.17,-10.93,,,,,,,,,,,
250233,2,,,,,,,-0.44,-0.03,0.92,5.92,3.17,-10.93,,,,,,,,,,,
250235,3,,,,,,,-0.44,-0.31,1.16,-11.05,-5.43,-5.62,,,,,,,,,,,
250238,2,,,,,,,-0.35,-0.31,1.16,-11.05,-5.43,-5.62,,,,,,,,,,,
250247,9,,,,,,,-0.26,-0.15,1.27,-2.14,-7.20,-5.74,,,,,,,,,,,
250249,2,,,,,,,-0.26,-0.15,1.27,-2.14,-7.20,-5.74,,,,,,,,,,,
250252,3,,,,,,,-0.26,-0.15,1.27,-2.14,-7.20,-5.74,,,,,,,,,,,
250254,2,,,,,,,-0.26,-0.15,1.27,-2.14,-7.20,-6.59,,,,,,,,,,,
250256,2,,,,,,,-0.34,-0.07,1.01,8.00,1.83,-6.59,,,,,,,,,,,
250259,3,,,,,,,-0.34,-0.07,1.01,8.00,1.83,-6.59,,,,,,,,,,,
250261,2,,,,,,,-0.34,-0.07,1.01,8.00,1.83,-6.59,,,,,,,,,,,
250263,2,,,,,,,-0.34,-0.07,1.01,8.00,1.83,-6.59,,,,,,,,,,,
250271,8,,,,,,,-0.08,-0.12,0.63,0.79,-0.92,-3.78,,,,,,,,,,,
250273,2,,,,,,,-0.08,-0.12,0.63,0.79,-0.92,-3.78,,,,,,,,,,,
250276,3,,,,,,,-0.26,0.10,1.03,11.11,1.89,-5.37,,,,,,,,,,,
250278,2,,,,,,,-0.26,0.10,1.03,11.11,1.89,-5.37,,,,,,,,,,,
250280,2,,,,,,,-0.26,0.10,1.03,11.11,1.89,-5.37,,,,,,,,,,,
250283,3,,,,,,,-0.26,0.10,1.03,11.11,1.89,-5.37,,,,,,,,,,,
250285,2,,,,,,,-0.40,-0.04,1.40,1.34,1.83,-9.58,,,,,,,,,,,
250287,3,,,,,,,-0.40,-0.04,1.40,1.34,1.83,-9.58,,,,,,,,,,,
250295,7,,,,,,,-0.30,-0.31,1.02,-6.59,-9.03,-5.62,,,,,,,,,,,
250297,2,,,,,,,-0.30,-0.31,1.02,-6.59,-9.03,-5.62,,,,,,,,,,,
250300,3,,,,,,,-0.30,-0.31,1.02,-6.59,-9.03,-5.62,,,,,,,,,,,
250302,2,,,,,,,-0.30,-0.31,1.02,-6.59,-9.03,-5.62,,,,,,,,,,,
250304,2,,,,,,,-0.29,-0.00,0.93,8.73,-1.53,-6.53,,,,,,,,,,,
250307,3,,,,,,,-0.29,-0.00,0.93,8.73,-1.53,-6.53,,,,,,,,,,,
250309,2,,,,,,,-0.29,-0.00,0.93,8.73,-1.53,-6.53,,,,,,,,,,,
250311,2,,,,,,,-0.29,-0.00,0.93,8.73,-1.53,-6.53,,,,,,,,,,,
250314,3,,,,,,,-0.29,-0.00,0.93,13.37,4.21,-8.97,,,,,,,,,,,
250321,7,,,,,,,-0.38,0.09,0.63,13.37,4.21,-8.97,,,,,,,,,,,
250323,3,,,,,,,-0.38,0.09,0.63,8.61,1.04,-4.76,,,,,,,,,,,
250326,2,,,,,,,-0.17,0.06,0.39,8.61,1.04,-4.76,,,,,,,,,,,
250328,2,,,,,,,-0.17,0.06,0.39,8.61,1.04,-4.76,,,,,,,,,,,
250343,15,,,,,,,-0.16,0.16,1.37,-22.71,-19.04,-7.08,,,,,,,,,,,
250348,5,,,,,,,-0.27,-0.40,1.08,-22.71,-19.04,-7.08,,,,,,,,,,,
250350,2,,,,,,,-0.27,-0.40,1.08,-22.71,-19.04,-7.08,,,,,,,,,,,
250353,3,,,,,,,-0.27,-0.40,1.08,-7.20,-13.37,-6.04,,,,,,,,,,,
250361,8,,,,,,,-0.39,-0.33,0.71,-7.20,-13.37,-6.04,,,,,,,,,,,
250363,2,,,,,,,-0.41,-0.00,0.87,14.59,8.42,-4.64,,,,,,,,,,,
250366,3,,,,,,,-0.41,-0.00,0.87,14.59,8.42,-4.64,,,,,,,,,,,
250368,2,,,,,,,-0.41,-0.00,0.87,14.59,8.42,-4.64,,,,,,,,,,,
250370,2,,,,,,,-0.41,-0.00,0.87,14.59,8.42,-4.64,,,,,,,,,,,
250373,3,,,,,,,-0.22,-0.06,1.01,1.89,-7.39,-5.74,,,,,,,,,,,
250375,2,,,,,,,-0.21,-0.06,1.01,1.89,-7.39,-5.74,,,,,,,,,,,
250377,2,,,,,,,-0.21,-0.06,1.01,1.89,-7.39,-5.74,,,,,,,,,,,
250386,9,,,,,,,-0.24,-0.31,0.97,-9.28,-13.85,-2.32,,,,,,,,,,,
250389,3,,,,,,,-0.24,-0.31,0.97,-9.28,-13.85,-2.32,,,,,,,,,,,
250391,2,,,,,,,-0.24,-0.31,0.97,-9.28,-13.85,-2.32,,,,,,,,,,,
250393,2,,,,,,,-0.06,-0.07,1.19,0.49,-8.36,-4.21,,,,,,,,,,,
250396,3,,,,,,,-0.06,-0.07,1.19,0.49,-8.36,-4.21,,,,,,,,,,,
250398,2,,,,,,,-0.06,-0.07,1.19,0.49,-8.36,-4.21,,,,,,,,,,,
250400,2,,,,,,,-0.06,-0.07,1.19,0.49,-8.36,-4.21,,,,,,,,,,,
250403,3,,,,,,,-0.13,-0.06,1.09,4.27,-6.77,-5.19,,,,,,,,,,,
250405,2,,,,,,,-0.13,-0.06,1.09,4.27,-6.77,-5.19,,,,,,,,,,,
250413,8,,,,,,,-0.35,-0.11,0.96,1.95,-5.80,-7.63,,,,,,,,,,,
250415,2,,,,,,,-0.35,-0.11,0.96,1.95,-5.80,-7.63,,,,,,,,,,,
250417,2,,,,,,,-0.35,-0.11,0.96,1.95,-5.80,-7.63,,,,,,,,,,,
250420,3,,,,,,,-0.35,-0.11,0.96,1.95,-5.80,-7.63,,,,,,,,,,,
250422,2,,,,,,,-0.11,0.03,0.85,6.35,-6.90,-6.41,,,,,,,,,,,
250424,2,,,,,,,-0.11,0.03,0.85,6.35,-6.90,-6.41,,,,,,,,,,,
250427,3,,,,,,,-0.11,0.03,0.85,6.35,-6.90,-6.41,,,,,,,,,,,
250429,2,,,,,,,-0.11,0.03,0.85,6.35,-6.90,-6.41,,,,,,,,,,,
250436,8,,,,,,,-0.23,-0.07,0.59,4.76,-6.96,-4.82,,,,,,,,,,,
250439,2,,,,,,,-0.23,-0.07,0.59,4.76,-6.96,-4.82,,,,,,,,,,,
250441,2,,,,,,,-0.23,-0.01,0.99,3.05,0.92,-7.45,,,,,,,,,,,
250443,3,,,,,,,-0.55,-0.03,0.99,3.05,0.92,-7.45,,,,,,,,,,,
250446,2,,,,,,,-0.55,-0.03,0.99,3.05,0.92,-7.45,,,,,,,,,,,
250448,2,,,,,,,-0.55,-0.03,0.99,3.05,0.92,-7.45,,,,,,,,,,,
250450,3,,,,,,,-0.55,-0.03,0.99,-6.96,-5.98,-5.49,,,,,,,,,,,
250453,2,,,,,,,-0.40,-0.21,1.29,-6.96,-5.98,-5.49,,,,,,,,,,,
250455,2,,,,,,,-0.40,-0.21,1.29,-6.96,-5.98,-5.49,,,,,,,,,,,
250463,8,,,,,,,-0.09,-0.27,1.21,-8.42,-23.56,-1.46,,,,,,,,,,,
250465,2,,,,,,,-0.09,-0.27,1.21,-8.42,-23.56,-1.46,,,,,,,,,,,
250467,3,,,,,,,-0.09,-0.27,1.21,-8.42,-23.56,-1.46,,,,,,,,,,,
250470,2,,,,,,,-0.09,-0.27,1.21,2.38,-5.74,-1.34,,,,,,,,,,,
250472,2,,,,,,,-0.44,-0.23,0.91,2.38,-5.74,-1.34,,,,,,,,,,,
250475,3,,,,,,,-0.44,-0.23,0.91,2.38,-5.74,-1.34,,,,,,,,,,,
250477,2,,,,,,,-0.44,-0.23,0.91,2.38,-5.74,-1.34,,,,,,,,,,,
250479,2,,,,,,,-0.44,-0.23,0.91,2.38,-5.74,-0.92,,,,,,,,,,,
250487,8,,,,,,,-0.18,0.22,1.29,12.70,-0.61,-0.92,,,,,,,,,,,
250489,2,,,,,,,-0.18,0.22,1.29,12.70,-9.09,1.22,,,,,,,,,,,
250492,3,,,,,,,0.00,0.10,0.92,3.36,-9.09,1.22,,,,,,,,,,,
250494,2,,,,,,,0.00,0.10,0.92,3.36,-9.09,1.22,,,,,,,,,,,
250496,2,,,,,,,0.00,0.10,0.92,3.36,-9.09,1.22,,,,,,,,,,,
250498,3,,,,,,,0.00,0.10,0.92,3.36,-9.09,1.22,,,,,,,,,,,
250501,2,,,,,,,0.02,0.01,0.72,-0.67,-9.28,-1.83,,,,,,,,,,,
250515,14,,,,,,,-0.28,0.08,1.10,2.69,-1.83,-4.94,,,,,,,,,,,
250520,5,,,,,,,-0.22,-0.12,1.03,-5.74,-7.26,-3.23,,,,,,,,,,,
250528,8,,,,,,,-0.22,-0.12,1.03,0.61,-7.20,-0.92,,,,,,,,,,,
250531,3,,,,,,,-0.15,-0.03,0.74,0.61,-7.20,-0.92,,,,,,,,,,,
250533,2,,,,,,,-0.15,-0.03,0.74,0.61,-7.20,-0.92,,,,,,,,,,,
250535,3,,,,,,,-0.15,-0.03,0.74,0.61,-7.20,-0.92,,,,,,,,,,,
250582,46,,,,,,,-0.44,-0.20,1.34,-2.14,-6.29,-1.46,,,,,,,,,,,
250599,17,,,,,,,-0.17,0.12,0.82,11.60,-5.74,-0.31,,,,,,,,,,,
250603,4,,,,,,,-0.17,0.12,0.82,11.60,-5.74,-0.31,,,,,,,,,,,
250606,3,,,,,,,-0.17,0.12,0.82,11.60,-5.74,-0.31,,,,,,,,,,,
250614,8,,,,,,,-0.21,0.05,1.21,5.43,-4.33,1.71,,,,,,,,,,,
250616,2,,,,,,,-0.21,0.05,1.21,5.43,-4.33,1.71,,,,,,,,,,,
250619,3,,,,,,,-0.19,-0.17,0.69,-9.70,-11.54,1.22,,,,,,,,,,,
250621,2,,,,,,,-0.19,-0.17,0.69,-9.70,-11.54,1.22,,,,,,,,,,,
250623,3,,,,,,,-0.19,-0.17,0.69,-9.70,-11.54,1.22,,,,,,,,,,,
250626,2,,,,,,,-0.19,-0.17,0.69,-9.70,-11.54,1.22,,,,,,,,,,,
250628,2,,,,,,,0.02,0.13,0.51,10.68,-4.76,0.31,,,,,,,,,,,
250631,3,,,,,,,0.02,0.13,0.51,10.68,-4.76,0.31,,,,,,,,,,,
250640,9,,,,,,,-0.38,0.13,1.43,5.92,1.77,-1.83,,,,,,,,,,,
250642,2,,,,,,,-0.38,0.13,1.43,5.92,1.77,-1.83,,,,,,,,,,,
250644,2,,,,,,,-0.38,0.13,1.43,5.92,1.77,-1.83,,,,,,,,,,,
250647,3,,,,,,,-0.38,0.13,1.43,-19.23,-15.75,-0.12,,,,,,,,,,,
250649,2,,,,,,,-0.30,-0.31,1.24,-19.23,-15.75,-0.12,,,,,,,,,,,
250651,3,,,,,,,-0.30,-0.31,1.24,-19.23,-15.75,-0.12,,,,,,,,,,,
250654,2,,,,,,,-0.30,-0.31,1.24,-19.23,-15.75,-0.12,,,,,,,,,,,
250656,2,,,,,,,-0.30,-0.31,1.24,-3.05,-15.32,5.07,,,,,,,,,,,
250659,3,,,,,,,-0.06,-0.19,0.42,-3.05,-15.32,5.07,,,,,,,,,,,
250666,7,,,,,,,-0.06,-0.19,0.42,17.58,1.65,5.55,,,,,,,,,,,
250669,3,,,,,,,-0.04,0.10,1.10,17.58,1.65,5.55,,,,,,,,,,,
250671,2,,,,,,,-0.04,0.10,1.10,17.58,1.65,5.55,,,,,,,,,,,
250673,2,,,,,,,-0.04,0.10,1.10,17.58,1.65,5.55,,,,,,,,,,,
250676,3,,,,,,,-0.04,0.10,1.10,-3.17,-4.03,2.01,,,,,,,,,,,
250678,2,,,,,,,-0.34,-0.13,1.99,-3.17,-4.03,2.01,,,,,,,,,,,
250680,2,,,,,,,-0.34,-0.13,1.99,-3.17,-4.03,2.01,,,,,,,,,,,
250683,3,,,,,,,-0.34,-0.13,1.99,-3.17,-4.03,2.01,,,,,,,,,,,
250690,7,,,,,,,-0.27,-0.35,0.80,-15.56,-20.94,-0.18,,,,,,,,,,,
250693,3,,,,,,,-0.27,-0.35,0.80,-15.56,-20.94,-0.18,,,,,,,,,,,
250695,2,,,,,,,-0.27,-0.35,0.80,19.53,-3.48,4.03,,,,,,,,,,,
250697,3,,,,,,,0.07,0.08,0.38,19.53,-3.48,4.03,,,,,,,,,,,
250700,2,,,,,,,0.07,0.08,0.38,19.53,-3.48,4.03,,,,,,,,,,,
250702,2,,,,,,,0.07,0.08,0.38,19.53,-3.48,4.03,,,,,,,,,,,
250705,3,,,,,,,0.07,0.08,0.38,19.53,-3.48,4.03,,,,,,,,,,,
250707,2,,,,,,,-0.07,0.36,0.98,24.11,7.93,1.59,,,,,,,,,,,
250709,2,,,,,,,-0.07,0.36,0.98,24.11,7.93,1.59,,,,,,,,,,,
250717,8,,,,,,,-0.62,-0.21,1.46,-17.33,0.55,-0.18,,,,,,,,,,,
250719,2,,,,,,,-0.62,-0.21,1.46,-17.33,0.55,-0.18,,,,,,,,,,,
250722,3,,,,,,,-0.62,-0.21,1.46,-17.33,0.55,-0.18,,,,,,,,,,,
250724,2,,,,,,,-0.62,-0.21,1.46,-17.33,0.55,-0.18,,,,,,,,,,,
250726,2,,,,,,,-0.17,-0.25,0.69,-18.43,-27.65,-0.18,,,,,,,,,,,
250729,3,,,,,,,-0.17,-0.25,0.69,-18.43,-27.65,-0.18,,,,,,,,,,,
250731,2,,,,,,,-0.17,-0.25,0.69,-18.43,-27.65,-0.18,,,,,,,,,,,
250734,3,,,,,,,-0.17,-0.25,0.69,-18.43,-27.65,-0.18,,,,,,,,,,,
250741,7,,,,,,,0.08,0.14,0.94,14.95,-4.33,7.87,,,,,,,,,,,
250744,3,,,,,,,0.08,0.14,0.94,14.95,-4.33,7.87,,,,,,,,,,,
250746,2,,,,,,,-0.33,0.02,1.04,7.87,2.38,2.20,,,,,,,,,,,
250748,2,,,,,,,-0.33,0.02,1.04,7.87,2.38,2.20,,,,,,,,,,,
250751,3,,,,,,,-0.33,0.02,1.04,7.87,2.38,2.20,,,,,,,,,,,
250753,2,,,,,,,-0.33,0.02,1.04,7.87,2.38,2.20,,,,,,,,,,,
250755,2,,,,,,,-0.30,-0.24,1.02,-4.88,-10.07,0.85,,,,,,,,,,,
250758,3,,,,,,,-0.30,-0.24,1.02,-4.88,-10.07,0.85,,,,,,,,,,,
250779,21,,,,,,,-0.02,0.01,0.84,5.86,-7.75,2.14,,,,,,,,,,,
250784,5,,,,,,,-0.02,0.01,0.84,0.49,-9.16,1.40,,,,,,,,,,,
250786,2,,,,,,,0.00,-0.11,0.85,0.49,-9.16,1.40,,,,,,,,,,,
250788,2,,,,,,,0.00,-0.11,0.85,0.49,-9.16,1.40,,,,,,,,,,,
250791,3,,,,,,,0.00,-0.11,0.85,0.49,-9.16,1.40,,,,,,,,,,,
250793,2,,,,,,,0.00,-0.11,0.85,0.49,-9.16,-0.43,,,,,,,,,,,
250795,2,,,,,,,-0.35,-0.09,1.27,0.37,-6.29,-0.43,,,,,,,,,,,
250797,2,,,,,,,-0.35,-0.09,1.27,0.37,-6.29,-0.43,,,,,,,,,,,
250800,3,,,,,,,-0.35,-0.09,1.27,0.37,-6.29,-0.43,,,,,,,,,,,
250808,8,,,,,,,-0.43,-0.28,1.23,-1.71,-7.26,-0.55,,,,,,,,,,,
250810,2,,,,,,,-0.43,-0.28,1.23,-1.71,-7.26,-0.55,,,,,,,,,,,
250813,3,,,,,,,-0.43,-0.28,1.23,-3.72,-12.70,4.70,,,,,,,,,,,
250815,2,,,,,,,-0.14,-0.28,0.64,-3.72,-12.70,4.70,,,,,,,,,,,
250817,3,,,,,,,-0.14,-0.28,0.64,-3.72,-12.70,4.70,,,,,,,,,,,
250820,2,,,,,,,-0.14,-0.28,0.64,-3.72,-12.70,4.70,,,,,,,,,,,
250822,2,,,,,,,-0.14,-0.28,0.64,8.79,-7.39,7.26,,,,,,,,,,,
250825,3,,,,,,,0.03,-0.00,0.66,8.79,-7.39,7.26,,,,,,,,,,,
250832,7,,,,,,,0.03,-0.00,0.66,8.79,-7.39,7.26,,,,,,,,,,,
250834,2,,,,,,,-0.21,0.12,1.14,6.16,-2.01,2.14,,,,,,,,,,,
250837,3,,,,,,,-0.21,0.12,1.14,6.16,-2.01,2.14,,,,,,,,,,,
250839,2,,,,,,,-0.21,0.12,1.14,6.16,-2.01,2.14,,,,,,,,,,,
250841,2,,,,,,,-0.21,0.12,1.14,6.16,-2.01,2.14,,,,,,,,,,,
250844,3,,,,,,,-0.14,-0.27,1.46,-10.13,-9.16,6.29,,,,,,,,,,,
250846,2,,,,,,,-0.14,-0.27,1.46,-10.13,-9.16,6.29,,,,,,,,,,,
