686252;2;;;;;;;-0,33;0,01;0,96;1,83;-6,59;-4,15;;;;;;;;;;
686255;3;;;;;;;-0,33;0,01;0,96;1,83;-6,59;-4,15;;;;;;;;;;
686257;2;;;;;;;-0,33;0,01;0,96;1,89;-6,77;-4,03;;;;;;;;;;
686265;8;;;;;;;-0,33;0,01;0,96;1,89;-6,77;-4,03;;;;;;;;;;
686267;2;;;;;;;-0,33;0,01;0,97;1,89;-6,9;-3,97;;;;;;;;;;
686269;2;;;;;;;-0,33;0,01;0,97;1,89;-6,9;-3,97;;;;;;;;;;
686272;3;;;;;;;-0,33;0,01;0,97;1,89;-6,9;-3,97;;;;;;;;;;
686274;2;;;;;;;-0,33;0,01;0,97;1,89;-6,9;-3,97;;;;;;;;;;
686276;2;;;;;;;-0,33;0,01;0,97;1,89;-7,02;-3,78;;;;;;;;;;
686279;3;;;;;;;-0,32;0,01;0,97;1,89;-7,02;-3,78;;;;;;;;;;
686281;2;;;;;;;-0,32;0,01;0,97;1,89;-7,02;-3,78;;;;;;;;;;
686288;7;;;;;;;-0,32;0,01;0,97;1,89;-7,14;-3,72;;;;;;;;;;
686291;3;;;;;;;-0,32;0,01;0,97;1,89;-7,14;-3,72;;;;;;;;;;
686293;2;;;;;;;-0,32;0,01;0,97;1,89;-7,14;-3,72;;;;;;;;;;
686296;3;;;;;;;-0,32;0,01;0,97;1,95;-7,2;-3,72;;;;;;;;;;
686298;2;;;;;;;-0,31;0,02;0,97;1,95;-7,2;-3,72;;;;;;;;;;
686300;2;;;;;;;-0,31;0,02;0,97;1,95;-7,2;-3,72;;;;;;;;;;
686303;3;;;;;;;-0,31;0,02;0,97;1,95;-7,2;-3,72;;;;;;;;;;
686305;2;;;;;;;-0,31;0,02;0,97;2,08;-7,39;-3,85;;;;;;;;;;
686319;14;1651412473;557.051.773;125.545.921;367.999.992;1,21;11;-0,31;0,01;0,97;2,08;-7,51;-3,85;22;34,75;102,29;255;11;16;18;11;16;18
686368;49;;;;;;;-0,31;0,01;0,97;2,08;-7,75;-3,85;;;;;;;;;;
686373;5;;;;;;;-0,31;0,01;0,97;2,08;-7,75;-3,85;;;;;;;;;;
686375;2;;;;;;;-0,3;0,01;0,97;2,2;-7,87;-3,85;;;;;;;;;;
686377;2;;;;;;;-0,3;0,01;0,97;2,2;-7,87;-3,85;;;;;;;;;;
686380;3;;;;;;;-0,3;0,01;0,97;2,2;-7,87;-3,85;;;;;;;;;;
686382;2;;;;;;;-0,3;0,01;0,97;2,2;-7,87;-3,85;;;;;;;;;;
686384;2;;;;;;;-0,3;0,01;0,97;2,2;-7,93;-3,91;;;;;;;;;;
686393;9;;;;;;;-0,3;0,01;0,97;2,2;-7,93;-3,91;;;;;;;;;;
686395;2;;;;;;;-0,3;0,01;0,97;2,14;-7,81;-3,85;;;;;;;;;;
686397;2;;;;;;;-0,3;0,01;0,97;2,14;-7,81;-3,85;;;;;;;;;;
686400;3;;;;;;;-0,3;0,01;0,97;2,14;-7,81;-3,85;;;;;;;;;;
686402;2;;;;;;;-0,3;0,01;0,97;2,14;-7,81;-3,85;;;;;;;;;;
686404;2;;;;;;;-0,3;0,01;0,97;2,2;-7,93;-3,91;;;;;;;;;;
686407;3;;;;;;;-0,3;0,01;0,97;2,2;-7,93;-3,91;;;;;;;;;;
686409;2;;;;;;;-0,3;0,01;0,97;2,2;-7,93;-3,91;;;;;;;;;;
686411;2;;;;;;;-0,3;0,01;0,97;2,2;-7,93;-3,91;;;;;;;;;;
686420;9;;;;;;;-0,29;0,01;0,97;2,2;-7,93;-3,97;;;;;;;;;;
686422;3;;;;;;;-0,29;0,01;0,97;2,26;-7,93;-3,97;;;;;;;;;;
686425;2;;;;;;;-0,29;0,01;0,97;2,26;-7,93;-3,97;;;;;;;;;;
686427;2;;;;;;;-0,29;0,01;0,97;2,26;-7,93;-3,97;;;;;;;;;;
686430;3;;;;;;;-0,29;0,01;0,97;2,26;-7,93;-3,97;;;;;;;;;;
686432;2;;;;;;;-0,29;0,01;0,97;2,26;-7,93;-3,97;;;;;;;;;;
686434;2;;;;;;;-0,3;0,01;0,97;2,26;-8,06;-3,97;;;;;;;;;;
686437;3;;;;;;;-0,3;0,01;0,97;2,26;-8,06;-3,97;;;;;;;;;;
686444;7;;;;;;;-0,3;0,02;0,97;2,26;-7,93;-3,97;;;;;;;;;;
686446;2;;;;;;;-0,3;0,02;0,97;2,26;-7,93;-3,97;;;;;;;;;;
686449;3;;;;;;;-0,3;0,02;0,97;2,26;-7,93;-3,97;;;;;;;;;;
686451;2;;;;;;;-0,3;0,02;0,97;2,26;-7,93;-3,97;;;;;;;;;;
686453;2;;;;;;;-0,3;0,01;0,97;2,26;-8,06;-3,91;;;;;;;;;;
686456;2;;;;;;;-0,3;0,01;0,97;2,26;-8,06;-3,91;;;;;;;;;;
686458;2;;;;;;;-0,3;0,01;0,97;2,26;-8,06;-3,91;;;;;;;;;;
686460;3;;;;;;;-0,3;0,01;0,97;2,26;-8,06;-3,91;;;;;;;;;;
686475;14;;;;;;;-0,29;0,02;0,97;2,26;-8,06;-3,91;;;;;;;;;;
686486;11;;;;;;;-0,29;0,02;0,97;2,26;-8,06;-3,91;;;;;;;;;;
686488;2;;;;;;;-0,29;0,02;0,97;2,26;-8,06;-3,91;;;;;;;;;;
686491;3;;;;;;;-0,29;0,02;0,97;2,26;-8,06;-3,91;;;;;;;;;;
686493;2;;;;;;;-0,29;0,02;0,98;2,14;-7,93;-3,85;;;;;;;;;;
686495;2;;;;;;;-0,29;0,02;0,98;2,14;-7,93;-3,85;;;;;;;;;;
686498;3;;;;;;;-0,29;0,02;0,98;2,14;-7,93;-3,85;;;;;;;;;;
686500;2;;;;;;;-0,29;0,02;0,98;2,14;-7,93;-3,85;;;;;;;;;;
686502;2;;;;;;;-0,29;0,02;0,97;2,26;-7,93;-3,91;;;;;;;;;;
686511;9;;;;;;;-0,29;0,02;0,97;2,26;-8,06;-3,91;;;;;;;;;;
686513;2;;;;;;;-0,29;0,02;0,98;2,26;-8,06;-3,91;;;;;;;;;;
686516;3;;;;;;;-0,29;0,02;0,98;2,26;-8,06;-3,91;;;;;;;;;;
686518;2;;;;;;;-0,29;0,02;0,98;2,26;-8,06;-3,91;;;;;;;;;;
686520;2;;;;;;;-0,29;0,02;0,98;2,26;-8,06;-3,91;;;;;;;;;;
686523;3;;;;;;;-0,29;0,02;0,98;2,14;-7,93;-3,85;;;;;;;;;;
686525;2;;;;;;;-0,29;0,02;0,98;2,14;-7,93;-3,85;;;;;;;;;;
