timestamp,sequence,battery,flags,D in-ch1
688785073935,35366,-2,0,0.0000000000
688785073935,35366,-2,0,0.0000000000
688785073935,35366,-2,0,0.0000000000
688785073935,35366,-2,0,0.0000000000
688785073935,35366,-2,0,0.0000000000
688785073935,35366,-2,0,0.0000000000
688785073935,35366,-2,0,0.0000000000
688785073935,35366,-2,0,0.0000000000
688785098852,35367,-2,0,0.0000000000
688785098852,35367,-2,0,0.0000000000
688785098852,35367,-2,0,0.0000000000
688785098852,35367,-2,0,0.0000000000
688785098852,35367,-2,0,0.0000000000
688785098852,35367,-2,0,0.0000000000
688785098852,35367,-2,0,0.0000000000
688785098852,35367,-2,0,0.0000000000
688785126340,35368,-2,0,0.0000000000
688785126340,35368,-2,0,0.0000000000
688785126340,35368,-2,0,0.0000000000
688785126340,35368,-2,0,0.0000000000
688785126340,35368,-2,0,0.0000000000
688785126340,35368,-2,0,0.0000000000
688785126340,35368,-2,0,0.0000000000
688785126340,35368,-2,0,0.0000000000
688785161555,35369,-2,0,0.0000000000
688785161555,35369,-2,0,0.0000000000
688785161555,35369,-2,0,0.0000000000
688785161555,35369,-2,0,0.0000000000
688785161555,35369,-2,0,0.0000000000
688785161555,35369,-2,0,0.0000000000
688785161555,35369,-2,0,0.0000000000
688785161555,35369,-2,0,0.0000000000
688785211145,35370,-2,0,0.0000000000
688785211145,35370,-2,0,0.0000000000
688785211145,35370,-2,0,0.0000000000
688785211145,35370,-2,0,0.0000000000
688785211145,35370,-2,0,0.0000000000
688785211145,35370,-2,0,0.0000000000
688785211145,35370,-2,0,0.0000000000
688785211145,35370,-2,0,0.0000000000
688785238042,35371,-2,0,0.0000000000
688785238042,35371,-2,0,0.0000000000
688785238042,35371,-2,0,0.0000000000
688785238042,35371,-2,0,0.0000000000
688785238042,35371,-2,0,0.0000000000
688785238042,35371,-2,0,0.0000000000
688785238042,35371,-2,0,0.0000000000
688785238042,35371,-2,0,0.0000000000
688785274181,35372,-2,0,0.0000000000
688785274181,35372,-2,0,0.0000000000
688785274181,35372,-2,0,0.0000000000
688785274181,35372,-2,0,0.0000000000
688785274181,35372,-2,0,0.0000000000
688785274181,35372,-2,0,0.0000000000
688785274181,35372,-2,0,0.0000000000
688785274181,35372,-2,0,0.0000000000
688785282955,35373,-2,0,0.0000000000
688785282955,35373,-2,0,0.0000000000
688785282955,35373,-2,0,0.0000000000
688785282955,35373,-2,0,0.0000000000
688785282955,35373,-2,0,0.0000000000
688785282955,35373,-2,0,0.0000000000
688785282955,35373,-2,0,0.0000000000
688785282955,35373,-2,0,0.0000000000
688785327615,35374,-2,0,0.0000000000
688785327615,35374,-2,0,0.0000000000
688785327615,35374,-2,0,0.0000000000
688785327615,35374,-2,0,0.0000000000
688785327615,35374,-2,0,0.0000000000
688785327615,35374,-2,0,0.0000000000
688785327615,35374,-2,0,0.0000000000
688785327615,35374,-2,0,0.0000000000
688785374237,35375,-2,0,0.0000000000
688785374237,35375,-2,0,0.0000000000
688785374237,35375,-2,0,0.0000000000
688785374237,35375,-2,0,0.0000000000
688785374237,35375,-2,0,0.0000000000
688785374237,35375,-2,0,0.0000000000
688785374237,35375,-2,0,0.0000000000
688785374237,35375,-2,0,0.0000000000
688785393863,35376,-2,0,0.0000000000
688785393863,35376,-2,0,0.0000000000
688785393863,35376,-2,0,0.0000000000
688785393863,35376,-2,0,0.0000000000
688785393863,35376,-2,0,0.0000000000
688785393863,35376,-2,0,0.0000000000
688785393863,35376,-2,0,0.0000000000
688785393863,35376,-2,0,0.0000000000
688785421731,35377,-2,0,0.0000000000
688785421731,35377,-2,0,0.0000000000
688785421731,35377,-2,0,0.0000000000
688785421731,35377,-2,0,0.0000000000
688785421731,35377,-2,0,0.0000000000
688785421731,35377,-2,0,0.0000000000
688785421731,35377,-2,0,0.0000000000
688785421731,35377,-2,0,0.0000000000
688785448901,35378,-2,0,0.0000000000
688785448901,35378,-2,0,0.0000000000
688785448901,35378,-2,0,0.0000000000
688785448901,35378,-2,0,0.0000000000
688785448901,35378,-2,0,0.0000000000
688785448901,35378,-2,0,0.0000000000
688785448901,35378,-2,0,0.0000000000
688785448901,35378,-2,0,0.0000000000
688785474153,35379,-2,0,0.0000000000
688785474153,35379,-2,0,0.0000000000
688785474153,35379,-2,0,0.0000000000
688785474153,35379,-2,0,0.0000000000
688785474153,35379,-2,0,0.0000000000
688785474153,35379,-2,0,0.0000000000
688785474153,35379,-2,0,0.0000000000
688785474153,35379,-2,0,0.0000000000
688785501525,35380,-2,0,0.0000000000
688785501525,35380,-2,0,0.0000000000
688785501525,35380,-2,0,0.0000000000
688785501525,35380,-2,0,0.0000000000
688785501525,35380,-2,0,0.0000000000
688785501525,35380,-2,0,0.0000000000
688785501525,35380,-2,0,0.0000000000
688785501525,35380,-2,0,0.0000000000
688785540374,35381,-2,0,0.0000000000
688785540374,35381,-2,0,0.0000000000
688785540374,35381,-2,0,0.0000000000
688785540374,35381,-2,0,0.0000000000
688785540374,35381,-2,0,0.0000000000
688785540374,35381,-2,0,0.0000000000
688785540374,35381,-2,0,0.0000000000
688785540374,35381,-2,0,0.0000000000
688785570146,35382,-2,0,0.0000000000
688785570146,35382,-2,0,0.0000000000
688785570146,35382,-2,0,0.0000000000
688785570146,35382,-2,0,0.0000000000
688785570146,35382,-2,0,0.0000000000
688785570146,35382,-2,0,0.0000000000
688785570146,35382,-2,0,0.0000000000
688785570146,35382,-2,0,0.0000000000
688785619001,35383,-2,0,0.0000000000
688785619001,35383,-2,0,0.0000000000
688785619001,35383,-2,0,0.0000000000
688785619001,35383,-2,0,0.0000000000
688785619001,35383,-2,0,0.0000000000
688785619001,35383,-2,0,0.0000000000
688785619001,35383,-2,0,0.0000000000
688785619001,35383,-2,0,0.0000000000
688785630158,35384,-2,0,0.0000000000
688785630158,35384,-2,0,0.0000000000
688785630158,35384,-2,0,0.0000000000
688785630158,35384,-2,0,0.0000000000
688785630158,35384,-2,0,0.0000000000
688785630158,35384,-2,0,0.0000000000
688785630158,35384,-2,0,0.0000000000
688785630158,35384,-2,0,0.0000000000
688785675374,35385,-2,0,0.0000000000
688785675374,35385,-2,0,0.0000000000
688785675374,35385,-2,0,0.0000000000
688785675374,35385,-2,0,0.0000000000
688785675374,35385,-2,0,0.0000000000
688785675374,35385,-2,0,0.0000000000
688785675374,35385,-2,0,0.0000000000
688785675374,35385,-2,0,0.0000000000
688785698098,35386,-2,0,0.0000000000
688785698098,35386,-2,0,0.0000000000
688785698098,35386,-2,0,0.0000000000
688785698098,35386,-2,0,0.0000000000
688785698098,35386,-2,0,0.0000000000
688785698098,35386,-2,0,0.0000000000
688785698098,35386,-2,0,0.0000000000
688785698098,35386,-2,0,0.0000000000
688785724116,35387,-2,0,0.0000000000
688785724116,35387,-2,0,0.0000000000
688785724116,35387,-2,0,0.0000000000
688785724116,35387,-2,0,0.0000000000
688785724116,35387,-2,0,0.0000000000
688785724116,35387,-2,0,0.0000000000
688785724116,35387,-2,0,0.0000000000
688785724116,35387,-2,0,0.0000000000
688785754082,35388,-2,0,0.0000000000
688785754082,35388,-2,0,0.0000000000
688785754082,35388,-2,0,0.0000000000
688785754082,35388,-2,0,0.0000000000
688785754082,35388,-2,0,0.0000000000
688785754082,35388,-2,0,0.0000000000
688785754082,35388,-2,0,0.0000000000
688785754082,35388,-2,0,0.0000000000
688785794254,35389,-2,0,0.0000000000
688785794254,35389,-2,0,0.0000000000
688785794254,35389,-2,0,0.0000000000
688785794254,35389,-2,0,0.0000000000
688785794254,35389,-2,0,0.0000000000
688785794254,35389,-2,0,0.0000000000
688785794254,35389,-2,0,0.0000000000
688785794254,35389,-2,0,0.0000000000
688785842641,35390,-2,0,0.0000000000
688785842641,35390,-2,0,0.0000000000
688785842641,35390,-2,0,0.0000000000
688785842641,35390,-2,0,0.0000000000
688785842641,35390,-2,0,0.0000000000
688785842641,35390,-2,0,0.0000000000
688785842641,35390,-2,0,0.0000000000
688785842641,35390,-2,0,0.0000000000
688785853000,35391,-2,0,0.0000000000
688785853000,35391,-2,0,0.0000000000
688785853000,35391,-2,0,0.0000000000
688785853000,35391,-2,0,0.0000000000
688785853000,35391,-2,0,0.0000000000
688785853000,35391,-2,0,0.0000000000
688785853000,35391,-2,0,0.0000000000
688785853000,35391,-2,0,0.0000000000
688785897459,35392,-2,0,0.0000000000
688785897459,35392,-2,0,0.0000000000
688785897459,35392,-2,0,0.0000000000
688785897459,35392,-2,0,0.0000000000
688785897459,35392,-2,0,0.0000000000
688785897459,35392,-2,0,0.0000000000
688785897459,35392,-2,0,0.0000000000
