timestamp,sequence,EEG-imp-ch1,EEG-imp-ch2,EEG-imp-ch3,EEG-imp-ch4,EEG-imp-ch5,EEG-imp-ch6,EEG-imp-ch7,EEG-imp-ch8,EEG-imp-ch9,EEG-imp-ch10,EEG-imp-ch11,EEG-imp-ch12,EEG-imp-ch13,EEG-imp-ch14,EEG-imp-ch15,EEG-imp-ch16
688785073935,35366,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688785098852,35367,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688785126340,35368,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688785161555,35369,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688785211145,35370,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688785238042,35371,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688785274181,35372,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688785282955,35373,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688785327615,35374,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688785374237,35375,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688785393863,35376,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688785421731,35377,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688785448901,35378,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688785474153,35379,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688785501525,35380,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688785540374,35381,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688785570146,35382,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688785619001,35383,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688785630158,35384,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688785675374,35385,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688785698098,35386,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688785724116,35387,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
688785754082,35388,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
