timestamp,sequence,battery,flags,Photodiode-ch1
688785073935,35366,-2,0,109677.4193548387
688785073935,35366,-2,0,16129.0322580645
688785073935,35366,-2,0,3225.8064516129
688785073935,35366,-2,0,3225.8064516129
688785073935,35366,-2,0,3225.8064516129
688785073935,35366,-2,0,3225.8064516129
688785073935,35366,-2,0,3225.8064516129
688785073935,35366,-2,0,3225.8064516129
688785098852,35367,-2,0,109677.4193548387
688785098852,35367,-2,0,16129.0322580645
688785098852,35367,-2,0,6451.6129032258
688785098852,35367,-2,0,3225.8064516129
688785098852,35367,-2,0,3225.8064516129
688785098852,35367,-2,0,3225.8064516129
688785098852,35367,-2,0,3225.8064516129
688785098852,35367,-2,0,3225.8064516129
688785126340,35368,-2,0,109677.4193548387
688785126340,35368,-2,0,16129.0322580645
688785126340,35368,-2,0,6451.6129032258
688785126340,35368,-2,0,3225.8064516129
688785126340,35368,-2,0,3225.8064516129
688785126340,35368,-2,0,3225.8064516129
688785126340,35368,-2,0,3225.8064516129
688785126340,35368,-2,0,3225.8064516129
688785161555,35369,-2,0,109677.4193548387
688785161555,35369,-2,0,19354.8387096774
688785161555,35369,-2,0,6451.6129032258
688785161555,35369,-2,0,3225.8064516129
688785161555,35369,-2,0,3225.8064516129
688785161555,35369,-2,0,3225.8064516129
688785161555,35369,-2,0,3225.8064516129
688785161555,35369,-2,0,3225.8064516129
688785211145,35370,-2,0,109677.4193548387
688785211145,35370,-2,0,19354.8387096774
688785211145,35370,-2,0,6451.6129032258
688785211145,35370,-2,0,3225.8064516129
688785211145,35370,-2,0,3225.8064516129
688785211145,35370,-2,0,3225.8064516129
688785211145,35370,-2,0,3225.8064516129
688785211145,35370,-2,0,3225.8064516129
688785238042,35371,-2,0,109677.4193548387
688785238042,35371,-2,0,19354.8387096774
688785238042,35371,-2,0,6451.6129032258
688785238042,35371,-2,0,3225.8064516129
688785238042,35371,-2,0,3225.8064516129
688785238042,35371,-2,0,3225.8064516129
688785238042,35371,-2,0,3225.8064516129
