timestamp,sequence,EEG-imp-ch1,EEG-imp-ch2,EEG-imp-ch3,EEG-imp-ch4,EEG-imp-ch5,EEG-imp-ch6,EEG-imp-ch7,EEG-imp-ch8,EEG-imp-ch9,EEG-imp-ch10,EEG-imp-ch11,EEG-imp-ch12,EEG-imp-ch13,EEG-imp-ch14,EEG-imp-ch15,EEG-imp-ch16
73309212210,24495,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73309238466,24496,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73309272323,24497,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73309305985,24498,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73309338652,24499,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73309367166,24500,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73309402235,24501,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73309430940,24502,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73309452770,24503,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73309512490,24504,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73309557258,24505,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73309567102,24506,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73309588318,24507,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73309617189,24508,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73309647066,24509,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73309675867,24510,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73309708339,24511,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73309739576,24512,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73309769586,24513,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73309802105,24514,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73309852373,24515,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73309868601,24516,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73309924973,24517,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73309935898,24518,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73309959837,24519,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73309990994,24520,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73310042340,24521,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73310056013,24522,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73310087224,24523,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73310117183,24524,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73310150976,24525,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73310181286,24526,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73310210936,24527,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73310263550,24528,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73310291095,24529,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73310303494,24530,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73310333496,24531,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73310364662,24532,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73310398430,24533,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73310427184,24534,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73310461000,24535,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73310489759,24536,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73310523370,24537,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73310553324,24538,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73310583302,24539,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73310613369,24540,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73310688375,24541,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73310697291,24542,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73310714794,24543,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73310764633,24544,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73310778547,24545,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73310805938,24546,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73310832139,24547,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73310862103,24548,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73310904800,24549,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73310930965,24550,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73310962234,24551,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73311032174,24552,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73311040851,24553,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73311048164,24554,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73311081113,24555,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73311126082,24556,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73311145940,24557,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73311194861,24558,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73311208485,24559,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73311239777,24560,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73311271012,24561,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73311322173,24562,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73311347220,24563,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73311393409,24564,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73311401018,24565,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73311429714,24566,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73311461484,24567,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73311491476,24568,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73311522174,24569,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73311553502,24570,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73311586060,24571,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73311614665,24572,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73311647250,24573,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73311676006,24574,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73311708399,24575,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73311769696,24576,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73311777115,24577,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73311827384,24578,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73311839893,24579,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73311876111,24580,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73311899727,24581,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73311928481,24582,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73311962150,24583,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73311988524,24584,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73312020893,24585,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73312057129,24586,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73312114795,24587,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73312133350,24588,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73312157228,24589,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73312179662,24590,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73312208460,24591,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73312237429,24592,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73312286059,24593,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73312315982,24594,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73312333407,24595,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73312365914,24596,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73312398455,24597,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73312429792,24598,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73312504791,24599,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73312512288,24600,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73312528524,24601,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73312554699,24602,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73312598782,24603,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73312615938,24604,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73312645521,24605,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73312679774,24606,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73312709833,24607,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73312740986,24608,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73312769719,24609,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73312809866,24610,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73312863470,24611,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73312872209,24612,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73312900902,24613,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73312928372,24614,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73312960877,24615,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73312992278,24616,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73313020593,24617,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73313050450,24618,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73313082125,24619,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73313116028,24620,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73313144769,24621,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73313179716,24622,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73313260953,24623,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73313269702,24624,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73313279701,24625,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73313301186,24626,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73313332211,24627,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
73313382150,24628,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
