timestamp,sequence,battery,flags,D in-ch1
73196549421,21594,-2,0,0.0000000000
73196549421,21594,-2,0,0.0000000000
73196549421,21594,-2,0,0.0000000000
73196549421,21594,-2,0,0.0000000000
73196549421,21594,-2,0,0.0000000000
73196549421,21594,-2,0,0.0000000000
73196549421,21594,-2,0,0.0000000000
73196549421,21594,-2,0,0.0000000000
73196583013,21595,-2,0,0.0000000000
73196583013,21595,-2,0,0.0000000000
73196583013,21595,-2,0,0.0000000000
73196583013,21595,-2,0,0.0000000000
73196583013,21595,-2,0,0.0000000000
73196583013,21595,-2,0,0.0000000000
73196583013,21595,-2,0,0.0000000000
73196583013,21595,-2,0,0.0000000000
73196611839,21596,-2,0,0.0000000000
73196611839,21596,-2,0,0.0000000000
73196611839,21596,-2,0,0.0000000000
73196611839,21596,-2,0,0.0000000000
73196611839,21596,-2,0,0.0000000000
73196611839,21596,-2,0,0.0000000000
73196611839,21596,-2,0,0.0000000000
73196611839,21596,-2,0,0.0000000000
73196642892,21597,-2,0,0.0000000000
73196642892,21597,-2,0,0.0000000000
73196642892,21597,-2,0,0.0000000000
73196642892,21597,-2,0,0.0000000000
73196642892,21597,-2,0,0.0000000000
73196642892,21597,-2,0,0.0000000000
73196642892,21597,-2,0,0.0000000000
73196642892,21597,-2,0,0.0000000000
73196705430,21598,-2,0,0.0000000000
73196705430,21598,-2,0,0.0000000000
73196705430,21598,-2,0,0.0000000000
73196705430,21598,-2,0,0.0000000000
73196705430,21598,-2,0,0.0000000000
73196705430,21598,-2,0,0.0000000000
73196705430,21598,-2,0,0.0000000000
73196705430,21598,-2,0,0.0000000000
73196764358,21599,-2,0,0.0000000000
73196764358,21599,-2,0,0.0000000000
73196764358,21599,-2,0,0.0000000000
73196764358,21599,-2,0,0.0000000000
73196764358,21599,-2,0,0.0000000000
73196764358,21599,-2,0,0.0000000000
73196764358,21599,-2,0,0.0000000000
73196764358,21599,-2,0,0.0000000000
73196771609,21600,-2,0,0.0000000000
73196771609,21600,-2,0,0.0000000000
73196771609,21600,-2,0,0.0000000000
73196771609,21600,-2,0,0.0000000000
73196771609,21600,-2,0,0.0000000000
73196771609,21600,-2,0,0.0000000000
73196771609,21600,-2,0,0.0000000000
73196771609,21600,-2,0,0.0000000000
73196777724,21601,-2,0,0.0000000000
73196777724,21601,-2,0,0.0000000000
73196777724,21601,-2,0,0.0000000000
73196777724,21601,-2,0,0.0000000000
73196777724,21601,-2,0,0.0000000000
73196777724,21601,-2,0,0.0000000000
73196777724,21601,-2,0,0.0000000000
73196777724,21601,-2,0,0.0000000000
73196800383,21602,-2,0,0.0000000000
73196800383,21602,-2,0,0.0000000000
73196800383,21602,-2,0,0.0000000000
73196800383,21602,-2,0,0.0000000000
73196800383,21602,-2,0,0.0000000000
73196800383,21602,-2,0,0.0000000000
73196800383,21602,-2,0,0.0000000000
73196800383,21602,-2,0,0.0000000000
73196830470,21603,-2,0,0.0000000000
73196830470,21603,-2,0,0.0000000000
73196830470,21603,-2,0,0.0000000000
73196830470,21603,-2,0,0.0000000000
73196830470,21603,-2,0,0.0000000000
73196830470,21603,-2,0,0.0000000000
73196830470,21603,-2,0,0.0000000000
73196830470,21603,-2,0,0.0000000000
73196867829,21604,-2,0,0.0000000000
73196867829,21604,-2,0,0.0000000000
73196867829,21604,-2,0,0.0000000000
73196867829,21604,-2,0,0.0000000000
73196867829,21604,-2,0,0.0000000000
73196867829,21604,-2,0,0.0000000000
73196867829,21604,-2,0,0.0000000000
73196867829,21604,-2,0,0.0000000000
73196886131,21605,-2,0,0.0000000000
73196886131,21605,-2,0,0.0000000000
73196886131,21605,-2,0,0.0000000000
73196886131,21605,-2,0,0.0000000000
73196886131,21605,-2,0,0.0000000000
73196886131,21605,-2,0,0.0000000000
73196886131,21605,-2,0,0.0000000000
73196886131,21605,-2,0,0.0000000000
73196930420,21606,-2,0,0.0000000000
73196930420,21606,-2,0,0.0000000000
73196930420,21606,-2,0,0.0000000000
73196930420,21606,-2,0,0.0000000000
73196930420,21606,-2,0,0.0000000000
73196930420,21606,-2,0,0.0000000000
73196930420,21606,-2,0,0.0000000000
73196930420,21606,-2,0,0.0000000000
73196956833,21607,-2,0,0.0000000000
73196956833,21607,-2,0,0.0000000000
73196956833,21607,-2,0,0.0000000000
73196956833,21607,-2,0,0.0000000000
73196956833,21607,-2,0,0.0000000000
73196956833,21607,-2,0,0.0000000000
73196956833,21607,-2,0,0.0000000000
73196956833,21607,-2,0,0.0000000000
73196986568,21608,-2,0,0.0000000000
73196986568,21608,-2,0,0.0000000000
73196986568,21608,-2,0,0.0000000000
73196986568,21608,-2,0,0.0000000000
73196986568,21608,-2,0,0.0000000000
73196986568,21608,-2,0,0.0000000000
73196986568,21608,-2,0,0.0000000000
73196986568,21608,-2,0,0.0000000000
73197022958,21609,-2,0,0.0000000000
73197022958,21609,-2,0,0.0000000000
73197022958,21609,-2,0,0.0000000000
73197022958,21609,-2,0,0.0000000000
73197022958,21609,-2,0,0.0000000000
73197022958,21609,-2,0,0.0000000000
73197022958,21609,-2,0,0.0000000000
73197022958,21609,-2,0,0.0000000000
73197050356,21610,-2,0,0.0000000000
73197050356,21610,-2,0,0.0000000000
73197050356,21610,-2,0,0.0000000000
73197050356,21610,-2,0,0.0000000000
73197050356,21610,-2,0,0.0000000000
73197050356,21610,-2,0,0.0000000000
73197050356,21610,-2,0,0.0000000000
73197050356,21610,-2,0,0.0000000000
73197102748,21611,-2,0,0.0000000000
73197102748,21611,-2,0,0.0000000000
73197102748,21611,-2,0,0.0000000000
73197102748,21611,-2,0,0.0000000000
73197102748,21611,-2,0,0.0000000000
73197102748,21611,-2,0,0.0000000000
73197102748,21611,-2,0,0.0000000000
73197102748,21611,-2,0,0.0000000000
73197118951,21612,-2,0,0.0000000000
73197118951,21612,-2,0,0.0000000000
73197118951,21612,-2,0,0.0000000000
73197118951,21612,-2,0,0.0000000000
73197118951,21612,-2,0,0.0000000000
73197118951,21612,-2,0,0.0000000000
73197118951,21612,-2,0,0.0000000000
73197118951,21612,-2,0,0.0000000000
73197149079,21613,-2,0,0.0000000000
73197149079,21613,-2,0,0.0000000000
73197149079,21613,-2,0,0.0000000000
73197149079,21613,-2,0,0.0000000000
73197149079,21613,-2,0,0.0000000000
73197149079,21613,-2,0,0.0000000000
73197149079,21613,-2,0,0.0000000000
73197149079,21613,-2,0,0.0000000000
73197174112,21614,-2,0,0.0000000000
73197174112,21614,-2,0,0.0000000000
73197174112,21614,-2,0,0.0000000000
73197174112,21614,-2,0,0.0000000000
